order_id,customer_nr,order_date,promised_date,shipped_date,status,channel,priority,currency,payment_method,warehouse,billing_city,shipping_city,net_amount,discount_amount,shipping_cost,packing_cost,sales_rep_id,po_number,notes
782,,2024-03-17,2024-03-21,2024-03-19,shipped,edi,normal,EUR,sepa,BER3,Berlin,Stuttgart,1476.88,0,0,1.5,12,,
783,260,2024-06-06,2024-06-16,2024-06-15,delivered,web,normal,EUR,card,BER3,München,München,1308.08,15,0,0,12,PO-2024-00783,
784,34,2024-01-06,2024-01-16,2024-01-13,delivered,phone,normal,EUR,sepa,HH1,Frankfurt,Frankfurt,588.41,0,7.9,0,4,PO-2025-00784,
785,134,2025-07-17,2025-07-29,2025-07-29,delivered,web,rush,CHF,prepay,BER3,Hamburg,Hamburg,2687.11,0,12.9,0,9,PO-2026-00785,leave at gate
786,130,2024-06-30,2024-07-05,2024-07-02,delivered,store,normal,USD,sepa,HH1,Hamburg,Stuttgart,2339.63,0,12.9,0,8,,leave at gate
787,266,2024-04-17,2024-04-22,2024-04-21,shipped,edi,normal,EUR,card,MUC2,München,München,1022.86,0,0,0,1,PO-2025-00787,
788,104,2025-04-17,2025-04-30,2025-04-30,delivered,store,rush,CHF,paypal,HH1,Köln,Köln,764.15,0,12.9,1.5,5,PO-2026-00788,call before delivery
789,92,2024-01-07,2024-01-21,2024-01-21,delivered,edi,normal,CHF,prepay,BER3,Berlin,Hamburg,740.48,0,7.9,0,3,PO-2024-00789,
790,348,2025-03-05,2025-03-17,2025-03-14,delivered,phone,normal,EUR,paypal,BER3,Hamburg,Hamburg,2442.89,0,7.9,1.5,7,PO-2025-00790,
791,209,2025-08-11,2025-08-22,2025-08-21,delivered,partner,high,EUR,prepay,CGN1,Berlin,Berlin,2733.42,80,4.9,1.5,11,,
792,174,2026-06-26,2026-07-08,2026-07-05,shipped,phone,rush,CHF,prepay,CGN1,Leipzig,Leipzig,1298.12,0,12.9,1.5,1,PO-2024-00792,leave at gate
793,327,2024-01-04,2024-01-14,2024-01-12,delivered,edi,high,CHF,sepa,HH1,Hamburg,München,1156.28,15,12.9,1.5,3,,call before delivery
794,270,2024-09-05,2024-09-18,2024-09-18,shipped,store,high,USD,prepay,HH1,Köln,Köln,1005.27,25,4.9,2.9,3,PO-2026-00794,
795,,2026-04-05,2026-04-09,2026-04-06,delivered,phone,rush,EUR,paypal,BER3,Köln,Köln,634.97,0,0,0,4,,
796,296,2024-04-01,2024-04-03,2024-04-02,shipped,web,high,CHF,sepa,MUC2,Stuttgart,Stuttgart,1437.79,25,0,0,12,,call before delivery
797,58,2025-07-20,2025-07-29,2025-07-27,delivered,web,normal,EUR,card,HH1,Frankfurt,Frankfurt,811.93,0,0,0,1,,leave at gate
798,,2024-12-30,2025-01-02,2024-12-31,delivered,edi,normal,CHF,prepay,CGN1,Frankfurt,Frankfurt,1659.76,25,12.9,1.5,1,,leave at gate
799,10,2025-10-31,2025-11-03,2025-11-02,shipped,store,high,EUR,invoice,MUC2,Berlin,Berlin,2054.15,40,0,0,6,PO-2025-00799,call before delivery
800,349,2024-02-14,2024-02-21,2024-02-20,delivered,partner,normal,CHF,card,MUC2,Leipzig,Leipzig,2163.6,25,12.9,2.9,3,,leave at gate
801,75,2024-11-18,2024-11-29,2024-11-29,delivered,partner,normal,EUR,sepa,BER3,Köln,Köln,3417.21,0,4.9,0,4,PO-2024-00801,call before delivery
802,230,2024-11-06,2024-11-17,2024-11-14,delivered,partner,normal,EUR,card,MUC2,Köln,Köln,2155.09,25,7.9,0,11,PO-2025-00802,
803,169,2024-12-07,2024-12-20,2024-12-19,delivered,store,normal,EUR,invoice,HH1,Stuttgart,Frankfurt,1452.54,0,0,0,6,PO-2026-00803,
804,271,2025-05-21,2025-06-03,2025-06-01,shipped,edi,high,EUR,card,CGN1,München,München,659.36,0,7.9,1.5,1,,
805,184,2024-04-13,2024-04-24,2024-04-24,delivered,store,normal,EUR,sepa,HH1,Berlin,Berlin,551.25,25,12.9,1.5,6,,call before delivery
806,50,2024-09-21,2024-10-03,2024-10-02,delivered,partner,normal,EUR,paypal,CGN1,München,München,1929.64,80,4.9,1.5,5,,leave at gate
807,339,2024-11-03,2024-11-09,2024-11-08,delivered,web,high,EUR,paypal,HH1,Frankfurt,Frankfurt,1300.93,80,4.9,1.5,5,PO-2024-00807,
808,38,2025-12-05,2025-12-15,2025-12-12,shipped,edi,normal,USD,invoice,CGN1,Leipzig,Leipzig,684.4,0,12.9,0,8,PO-2025-00808,leave at gate
809,168,2026-04-27,2026-04-30,2026-04-27,delivered,partner,rush,EUR,card,CGN1,Frankfurt,Frankfurt,1003.27,0,7.9,0,3,PO-2026-00809,
810,329,2026-06-03,2026-06-09,2026-06-06,shipped,store,normal,CHF,paypal,BER3,Berlin,Stuttgart,905.76,80,4.9,1.5,8,,
811,128,2024-08-02,2024-08-08,2024-08-06,delivered,web,normal,EUR,invoice,HH1,Köln,Köln,1638.9,15,12.9,2.9,7,,leave at gate
812,9,2025-06-28,2025-07-11,2025-07-11,delivered,edi,rush,USD,sepa,CGN1,Köln,Köln,582.16,25,4.9,0,3,PO-2026-00812,call before delivery
813,299,2026-03-06,2026-03-10,2026-03-08,delivered,store,high,USD,sepa,MUC2,Köln,Leipzig,933.23,80,7.9,2.9,4,PO-2024-00813,
814,39,2025-03-27,2025-04-06,2025-04-05,delivered,edi,rush,EUR,paypal,HH1,München,Frankfurt,950.39,0,4.9,1.5,2,,call before delivery
815,152,2024-12-02,2024-12-16,2024-12-15,delivered,edi,rush,USD,invoice,HH1,Köln,Köln,3080.61,0,12.9,2.9,1,PO-2026-00815,
816,292,2024-12-15,2024-12-26,2024-12-23,delivered,edi,normal,EUR,sepa,HH1,Hamburg,Hamburg,887.14,0,0,0,2,,
817,259,2025-04-24,2025-05-05,2025-05-04,delivered,phone,high,EUR,sepa,HH1,Berlin,Berlin,1070.62,0,12.9,2.9,4,PO-2025-00817,
818,187,2024-07-18,2024-08-01,2024-08-01,shipped,web,normal,USD,card,BER3,Hamburg,Hamburg,1799.87,0,0,0,10,,call before delivery
819,138,2026-01-10,2026-01-12,2026-01-10,delivered,partner,normal,EUR,sepa,MUC2,Berlin,Berlin,1037.47,25,0,0,1,PO-2024-00819,
820,307,2025-05-23,2025-05-28,2025-05-26,shipped,edi,rush,USD,card,MUC2,Berlin,Berlin,1361.49,0,12.9,0,8,,
821,194,2025-07-11,2025-07-23,2025-07-21,delivered,store,normal,EUR,sepa,BER3,Berlin,Berlin,741.97,40,0,1.5,12,PO-2026-00821,leave at gate
822,211,2024-12-21,2024-12-29,2024-12-29,delivered,phone,normal,CHF,paypal,MUC2,Stuttgart,Stuttgart,1091.54,40,7.9,0,1,,leave at gate
823,224,2025-02-23,2025-03-03,,open,partner,high,EUR,paypal,HH1,Leipzig,Leipzig,634.04,15,4.9,0,3,PO-2025-00823,leave at gate
824,189,2025-10-11,2025-10-13,2025-10-11,delivered,web,normal,EUR,prepay,HH1,Leipzig,Leipzig,1902.74,15,12.9,1.5,12,,
825,283,2025-03-05,2025-03-17,2025-03-15,shipped,store,normal,USD,prepay,MUC2,Berlin,Berlin,2646.93,0,7.9,1.5,2,,
826,335,2026-03-27,2026-03-31,,open,edi,high,USD,prepay,BER3,Hamburg,Hamburg,665.61,15,0,0,12,,call before delivery
827,135,2026-05-01,2026-05-04,2026-05-01,delivered,partner,normal,EUR,paypal,HH1,Köln,Köln,351.97,80,4.9,2.9,12,,call before delivery
828,18,2024-07-26,2024-08-05,2024-08-02,delivered,store,high,USD,card,MUC2,Leipzig,Leipzig,638.78,0,12.9,0,12,PO-2024-00828,leave at gate
829,,2024-04-06,2024-04-11,2024-04-08,shipped,web,normal,USD,card,BER3,Köln,Köln,1814.69,0,0,1.5,4,PO-2025-00829,
830,152,2024-03-10,2024-03-23,2024-03-21,delivered,store,rush,EUR,invoice,CGN1,Köln,Köln,1961.51,0,0,0,1,PO-2026-00830,
831,288,2025-12-07,2025-12-13,2025-12-11,delivered,phone,normal,EUR,prepay,BER3,Stuttgart,Stuttgart,4020.55,0,4.9,0,7,PO-2024-00831,
832,999999,2025-07-11,2025-07-17,,cancelled,edi,rush,EUR,card,MUC2,Köln,Köln,1656.16,80,4.9,2.9,3,,call before delivery
833,102,2024-10-23,2024-10-26,,open,web,normal,EUR,card,CGN1,Berlin,Berlin,3379.12,0,4.9,2.9,9,PO-2026-00833,leave at gate
834,277,2024-01-13,2024-01-27,2024-01-27,shipped,web,high,EUR,paypal,BER3,Stuttgart,Stuttgart,1071.89,0,0,0,12,PO-2024-00834,call before delivery
835,315,2025-08-20,2025-08-22,,open,web,rush,EUR,card,CGN1,Köln,Stuttgart,873.36,80,7.9,0,10,,
836,124,2025-09-22,2025-09-26,2025-09-26,delivered,web,normal,USD,paypal,HH1,München,München,1147.03,0,12.9,0,1,PO-2026-00836,
837,999999,2024-05-25,2024-06-07,2024-06-04,shipped,web,rush,EUR,prepay,MUC2,Stuttgart,Stuttgart,2572.96,15,7.9,1.5,7,,
838,4,2025-04-10,2025-04-24,2025-04-22,shipped,partner,normal,EUR,sepa,MUC2,Leipzig,Leipzig,2067.47,0,4.9,0,7,PO-2025-00838,
839,123,2026-07-22,2026-07-28,2026-07-25,delivered,store,normal,CHF,prepay,HH1,München,München,311.72,0,0,1.5,1,PO-2026-00839,call before delivery
840,129,2024-05-13,2024-05-25,2024-05-24,delivered,partner,high,EUR,prepay,CGN1,Berlin,Berlin,1708.79,80,7.9,0,4,PO-2024-00840,
841,60,2024-11-23,2024-12-03,,cancelled,store,high,USD,prepay,BER3,Hamburg,Hamburg,1644.82,0,4.9,2.9,4,,leave at gate
842,271,2025-01-23,2025-01-29,,cancelled,web,normal,CHF,prepay,HH1,München,Hamburg,254.43,15,7.9,2.9,1,,leave at gate
843,331,2024-05-13,2024-05-21,2024-05-20,shipped,phone,high,EUR,sepa,CGN1,Frankfurt,Frankfurt,1008.22,0,12.9,0,8,PO-2024-00843,
844,65,2024-08-17,2024-08-21,2024-08-20,delivered,web,normal,EUR,card,MUC2,München,München,332.87,25,7.9,2.9,12,PO-2025-00844,
845,212,2026-07-13,2026-07-15,2026-07-15,delivered,edi,rush,EUR,sepa,BER3,Frankfurt,Frankfurt,723.71,0,0,0,4,,
846,285,2024-10-19,2024-10-22,2024-10-19,delivered,web,normal,USD,invoice,BER3,Stuttgart,Stuttgart,4584.99,0,0,1.5,11,,
847,76,2025-12-02,2025-12-04,2025-12-02,delivered,partner,normal,USD,paypal,BER3,Köln,Berlin,6289.94,80,0,2.9,10,PO-2025-00847,
848,325,2024-10-28,2024-10-31,2024-10-30,delivered,store,normal,EUR,prepay,HH1,München,München,3125.46,0,12.9,0,11,,call before delivery
849,192,2025-05-28,2025-06-02,2025-05-31,shipped,web,normal,EUR,card,CGN1,München,München,1841.04,15,4.9,0,6,PO-2024-00849,leave at gate
850,165,2024-07-11,2024-07-19,,cancelled,store,rush,EUR,invoice,HH1,Hamburg,Hamburg,1067.61,15,7.9,1.5,6,PO-2025-00850,
851,312,2026-07-21,2026-08-01,2026-07-30,shipped,web,normal,CHF,card,HH1,München,München,838.65,0,4.9,2.9,6,PO-2026-00851,
852,190,2026-07-15,2026-07-21,2026-07-20,shipped,phone,high,CHF,invoice,HH1,Berlin,Berlin,1680.75,25,4.9,2.9,6,PO-2024-00852,
853,326,2024-05-22,2024-06-03,2024-06-02,delivered,partner,high,USD,invoice,CGN1,Stuttgart,Stuttgart,992.79,0,12.9,0,9,,
854,34,2025-04-20,2025-04-22,2025-04-22,delivered,web,normal,USD,card,MUC2,Frankfurt,Frankfurt,310.08,15,12.9,2.9,4,PO-2026-00854,
855,70,2025-08-04,2025-08-07,2025-08-06,delivered,web,high,USD,sepa,HH1,Berlin,Berlin,1513.26,40,0,1.5,6,PO-2024-00855,call before delivery
856,149,2024-11-15,2024-11-24,2024-11-21,delivered,phone,high,CHF,invoice,HH1,Stuttgart,Stuttgart,1033.55,15,4.9,0,12,PO-2025-00856,
857,117,2026-01-19,2026-01-29,2026-01-26,delivered,web,rush,CHF,prepay,MUC2,Leipzig,Leipzig,1823.6,15,4.9,1.5,6,PO-2026-00857,
858,69,2026-04-25,2026-05-05,2026-05-02,delivered,store,rush,EUR,paypal,MUC2,Leipzig,Köln,631.7,40,12.9,0,3,,leave at gate
859,240,2026-05-22,2026-05-31,2026-05-31,delivered,phone,normal,EUR,sepa,HH1,München,München,405.53,15,7.9,2.9,11,,
860,177,2025-05-27,2025-06-03,2025-06-01,delivered,phone,high,EUR,sepa,BER3,Frankfurt,Frankfurt,2599.5,0,4.9,0,11,PO-2026-00860,
861,82,2024-03-29,2024-04-05,2024-04-03,delivered,edi,normal,EUR,paypal,CGN1,Berlin,Berlin,825.97,15,7.9,0,5,,
862,55,2025-11-17,2025-11-26,2025-11-25,delivered,web,rush,EUR,sepa,MUC2,Frankfurt,Frankfurt,723.44,0,0,0,4,,call before delivery
863,292,2026-04-05,2026-04-13,2026-04-10,shipped,partner,normal,EUR,invoice,HH1,Hamburg,München,540.63,15,12.9,0,2,PO-2026-00863,call before delivery
864,162,2024-03-25,2024-03-27,2024-03-25,delivered,edi,rush,EUR,card,BER3,Leipzig,Leipzig,1291.39,0,0,2.9,9,,leave at gate
865,61,2024-04-13,2024-04-23,2024-04-23,shipped,web,normal,EUR,invoice,HH1,Hamburg,Hamburg,588.67,0,0,2.9,6,,leave at gate
866,137,2024-04-19,2024-04-21,2024-04-21,delivered,store,normal,EUR,prepay,HH1,Köln,Köln,1558.92,0,12.9,2.9,3,PO-2026-00866,call before delivery
867,272,2026-04-21,2026-04-26,2026-04-23,delivered,partner,normal,EUR,prepay,MUC2,Stuttgart,Stuttgart,2663.09,0,0,0,3,PO-2024-00867,
868,259,2025-06-19,2025-06-28,2025-06-28,delivered,store,normal,CHF,invoice,HH1,Berlin,Berlin,2590.35,80,0,0,4,PO-2025-00868,
869,116,2025-11-24,2025-12-03,2025-12-03,delivered,edi,normal,CHF,sepa,MUC2,Stuttgart,Stuttgart,1167.38,40,7.9,2.9,2,,
870,4,2024-07-05,2024-07-15,2024-07-15,delivered,web,normal,EUR,sepa,MUC2,Leipzig,Leipzig,587.4,25,7.9,2.9,7,PO-2024-00870,leave at gate
871,88,2026-04-24,2026-05-03,2026-05-01,shipped,store,rush,EUR,paypal,BER3,Hamburg,Hamburg,189.19,40,12.9,1.5,12,PO-2025-00871,leave at gate
872,65,2024-09-08,2024-09-15,2024-09-15,delivered,web,rush,EUR,card,BER3,München,München,1058.08,25,4.9,0,12,PO-2026-00872,
873,215,2024-02-17,2024-02-22,,cancelled,web,normal,USD,card,CGN1,Stuttgart,Stuttgart,255.06,15,4.9,1.5,6,PO-2024-00873,
874,6,2024-11-04,2024-11-09,2024-11-09,delivered,phone,normal,EUR,invoice,BER3,Leipzig,Leipzig,820.65,0,0,1.5,11,PO-2025-00874,leave at gate
875,237,2025-12-31,2026-01-10,2026-01-10,delivered,web,normal,EUR,invoice,HH1,Köln,Köln,2173.24,25,4.9,1.5,4,,leave at gate
876,84,2025-05-17,2025-05-26,2025-05-25,delivered,edi,high,EUR,invoice,MUC2,Stuttgart,Stuttgart,1218.99,40,0,1.5,3,PO-2024-00876,leave at gate
877,192,2026-04-06,2026-04-13,2026-04-11,shipped,partner,normal,CHF,invoice,BER3,München,München,1898.22,25,12.9,0,6,,
878,171,2025-03-21,2025-04-04,2025-04-01,delivered,store,normal,EUR,sepa,HH1,Leipzig,Leipzig,340.8,25,7.9,2.9,2,PO-2026-00878,
879,265,2024-08-25,2024-09-03,2024-09-03,shipped,phone,normal,CHF,sepa,CGN1,Berlin,Stuttgart,1164.61,15,12.9,0,7,PO-2024-00879,
880,173,2026-04-21,2026-04-29,,open,web,normal,USD,card,CGN1,Frankfurt,Frankfurt,1520.24,25,12.9,0,12,,leave at gate
881,263,2024-07-09,2024-07-17,2024-07-15,delivered,phone,normal,CHF,paypal,MUC2,Leipzig,Leipzig,1746.86,0,12.9,2.9,10,,
882,119,2026-01-14,2026-01-21,2026-01-20,delivered,phone,rush,USD,paypal,HH1,Stuttgart,Stuttgart,97.77,80,12.9,0,5,,
883,300,2026-07-29,2026-08-11,2026-08-09,delivered,partner,normal,EUR,invoice,CGN1,Berlin,Berlin,862.73,0,4.9,0,3,,
884,336,2025-03-04,2025-03-10,2025-03-10,delivered,partner,normal,EUR,paypal,BER3,Köln,Köln,356.3,25,12.9,2.9,5,PO-2026-00884,leave at gate
885,200,2024-12-18,2025-01-01,2024-12-30,shipped,phone,normal,CHF,card,BER3,Stuttgart,Stuttgart,1343.71,0,0,0,12,PO-2024-00885,
886,98,2024-06-28,2024-07-07,,cancelled,partner,rush,CHF,prepay,HH1,Leipzig,Hamburg,1335.16,0,0,0,12,PO-2025-00886,
887,85,2025-09-23,2025-10-04,2025-10-03,delivered,web,high,EUR,invoice,BER3,Frankfurt,Hamburg,1488.17,15,7.9,2.9,5,PO-2026-00887,
888,100,2026-02-03,2026-02-07,2026-02-04,delivered,partner,rush,EUR,invoice,BER3,Köln,Köln,386.88,0,0,1.5,6,,leave at gate
889,10,2024-08-09,2024-08-16,2024-08-16,delivered,web,high,USD,card,MUC2,Berlin,Berlin,617.75,0,12.9,0,6,,
890,163,2025-01-20,2025-02-03,2025-01-31,delivered,store,normal,USD,invoice,MUC2,Frankfurt,Hamburg,1564.72,80,4.9,1.5,2,,call before delivery
891,85,2026-06-21,2026-07-04,2026-07-03,delivered,phone,rush,EUR,paypal,MUC2,Frankfurt,Frankfurt,762.01,25,0,0,5,PO-2024-00891,
892,127,2024-12-22,2024-12-30,2024-12-27,delivered,store,rush,EUR,card,BER3,Berlin,Stuttgart,2076.4,40,0,0,7,,call before delivery
893,344,2025-05-15,2025-05-28,2025-05-28,shipped,edi,rush,EUR,invoice,BER3,Berlin,Berlin,1707.5,25,0,2.9,11,,leave at gate
894,,2024-06-22,2024-06-26,,open,phone,normal,EUR,sepa,MUC2,Hamburg,Hamburg,907.46,0,4.9,0,6,PO-2024-00894,
895,95,2026-07-09,2026-07-11,2026-07-10,shipped,phone,high,EUR,invoice,MUC2,Stuttgart,Stuttgart,1347.18,0,4.9,0,4,,call before delivery
896,33,2024-04-26,2024-05-10,2024-05-10,delivered,phone,rush,USD,prepay,CGN1,Stuttgart,Stuttgart,1359.67,25,7.9,1.5,4,PO-2026-00896,
897,139,2024-07-16,2024-07-27,2024-07-24,delivered,phone,normal,USD,invoice,CGN1,München,München,1472.36,0,12.9,0,6,,
898,155,2026-02-09,2026-02-23,2026-02-20,shipped,partner,normal,EUR,invoice,MUC2,Leipzig,Leipzig,424.51,0,12.9,1.5,8,PO-2025-00898,
899,182,2025-08-25,2025-09-05,2025-09-03,delivered,web,normal,CHF,sepa,HH1,Frankfurt,Frankfurt,1536.34,0,12.9,0,8,PO-2026-00899,leave at gate
900,143,2024-02-21,2024-02-27,2024-02-24,delivered,partner,normal,USD,paypal,CGN1,Frankfurt,Frankfurt,821.27,40,4.9,2.9,6,,
901,248,2024-05-03,2024-05-15,2024-05-13,delivered,partner,normal,EUR,invoice,MUC2,Frankfurt,Frankfurt,1877.54,0,0,0,1,PO-2025-00901,call before delivery
902,193,2024-12-29,2025-01-09,,open,web,high,EUR,invoice,BER3,Hamburg,Hamburg,2457.31,0,4.9,0,8,,
903,69,2025-01-18,2025-01-28,2025-01-27,delivered,partner,high,USD,invoice,MUC2,Leipzig,Leipzig,1383.09,0,4.9,0,3,,call before delivery
904,281,2025-05-19,2025-05-24,,open,phone,rush,EUR,invoice,CGN1,Köln,Hamburg,1183.5,40,4.9,0,4,PO-2025-00904,leave at gate
905,170,2025-03-19,2025-04-01,2025-03-31,shipped,partner,rush,CHF,card,BER3,Hamburg,Hamburg,327.5,25,7.9,0,12,PO-2026-00905,call before delivery
906,69,2025-11-05,2025-11-18,2025-11-16,delivered,web,rush,EUR,prepay,MUC2,Leipzig,Leipzig,745.81,15,4.9,1.5,3,,
907,309,2024-07-06,2024-07-15,2024-07-14,delivered,edi,rush,EUR,prepay,CGN1,München,Leipzig,1871.17,40,4.9,1.5,9,PO-2025-00907,
908,139,2024-10-07,2024-10-18,2024-10-15,shipped,store,normal,CHF,invoice,MUC2,München,München,1477.25,0,0,0,6,PO-2026-00908,call before delivery
909,28,2025-08-17,2025-08-29,2025-08-29,delivered,web,normal,USD,invoice,HH1,Leipzig,Leipzig,380.05,0,12.9,1.5,2,PO-2024-00909,
910,114,2025-07-05,2025-07-08,2025-07-07,delivered,store,normal,EUR,paypal,HH1,Frankfurt,München,643.63,15,12.9,0,6,PO-2025-00910,
911,163,2025-02-13,2025-02-21,2025-02-20,shipped,store,high,EUR,prepay,CGN1,Frankfurt,Frankfurt,1377.46,40,0,2.9,2,,
912,114,2024-10-04,2024-10-16,2024-10-16,delivered,phone,normal,CHF,invoice,HH1,Frankfurt,Frankfurt,2952.04,40,4.9,0,6,,call before delivery
913,50,2025-03-21,2025-03-27,2025-03-25,shipped,web,normal,CHF,card,BER3,München,München,1103.1,0,12.9,1.5,5,,call before delivery
914,246,2026-07-04,2026-07-08,2026-07-08,delivered,partner,rush,EUR,paypal,CGN1,Köln,Hamburg,512.69,0,7.9,1.5,8,PO-2026-00914,leave at gate
915,91,2024-09-10,2024-09-12,2024-09-11,delivered,partner,normal,CHF,sepa,CGN1,Frankfurt,Frankfurt,495.93,0,7.9,0,2,,
916,204,2025-03-14,2025-03-25,2025-03-25,delivered,phone,high,EUR,prepay,CGN1,Leipzig,Leipzig,988.53,40,7.9,2.9,9,PO-2025-00916,
917,331,2024-02-12,2024-02-15,2024-02-15,shipped,web,high,EUR,prepay,CGN1,Frankfurt,Frankfurt,1183.21,0,12.9,1.5,8,PO-2026-00917,call before delivery
918,231,2026-01-13,2026-01-22,2026-01-22,shipped,partner,rush,EUR,sepa,BER3,Köln,Köln,667.1,0,0,0,2,,
919,267,2025-06-01,2025-06-03,,cancelled,store,rush,EUR,prepay,BER3,Berlin,Berlin,1327.62,15,4.9,2.9,12,,call before delivery
920,147,2026-07-06,2026-07-16,2026-07-16,delivered,partner,high,EUR,prepay,CGN1,München,München,868.59,40,4.9,2.9,6,,
921,81,2025-04-08,2025-04-15,2025-04-15,delivered,store,rush,EUR,sepa,MUC2,Köln,Köln,2921.92,0,0,1.5,9,,leave at gate
922,51,2024-04-26,2024-04-28,2024-04-25,delivered,store,rush,EUR,invoice,BER3,Hamburg,Hamburg,315.12,40,4.9,0,11,,
923,74,2024-07-06,2024-07-17,2024-07-17,delivered,edi,rush,USD,prepay,BER3,Stuttgart,Stuttgart,1372.7,80,7.9,0,9,,
924,118,2025-08-09,2025-08-11,2025-08-09,delivered,partner,normal,EUR,prepay,MUC2,Hamburg,Hamburg,759.69,0,12.9,2.9,10,PO-2024-00924,leave at gate
925,342,2024-10-14,2024-10-16,2024-10-13,delivered,store,normal,EUR,invoice,HH1,Berlin,Berlin,2117.4,0,12.9,2.9,2,PO-2025-00925,
926,339,2025-08-18,2025-08-21,2025-08-20,shipped,store,high,EUR,card,BER3,Frankfurt,Frankfurt,382.24,0,4.9,2.9,5,,
927,180,2025-09-17,2025-09-22,2025-09-21,shipped,web,normal,EUR,sepa,HH1,Köln,Köln,2441.3,15,4.9,0,10,PO-2024-00927,leave at gate
928,225,2025-09-05,2025-09-12,2025-09-10,shipped,edi,normal,EUR,card,CGN1,Berlin,Berlin,1075.39,80,4.9,0,12,PO-2025-00928,
929,41,2025-04-22,2025-05-04,2025-05-01,delivered,partner,normal,EUR,sepa,HH1,Stuttgart,Stuttgart,742.97,80,0,2.9,7,,call before delivery
930,339,2026-01-10,2026-01-15,2026-01-12,delivered,web,normal,CHF,invoice,MUC2,Frankfurt,Frankfurt,843.98,0,7.9,0,5,PO-2024-00930,leave at gate
931,117,2024-02-01,2024-02-09,2024-02-08,delivered,edi,normal,USD,paypal,MUC2,Leipzig,Leipzig,804.25,0,12.9,0,6,,call before delivery
932,191,2026-02-09,2026-02-19,,cancelled,edi,high,USD,card,BER3,Leipzig,Leipzig,997.36,0,12.9,0,1,PO-2026-00932,leave at gate
933,247,2025-08-29,2025-09-12,2025-09-09,delivered,store,rush,EUR,invoice,HH1,Hamburg,Hamburg,693.8,40,0,0,1,,
934,267,2024-02-28,2024-03-05,2024-03-03,delivered,phone,high,USD,paypal,MUC2,Berlin,Berlin,449.45,40,4.9,1.5,12,PO-2025-00934,leave at gate
935,44,2024-07-01,2024-07-13,,open,partner,normal,CHF,prepay,HH1,Berlin,Berlin,1663.62,0,7.9,0,5,,
936,268,2025-01-07,2025-01-20,2025-01-20,shipped,phone,rush,CHF,invoice,MUC2,Leipzig,Köln,1364.38,15,12.9,2.9,6,PO-2024-00936,call before delivery
937,180,2024-02-13,2024-02-26,2024-02-23,delivered,partner,high,EUR,card,BER3,Köln,Köln,580.63,40,7.9,0,10,PO-2025-00937,
938,332,2025-04-07,2025-04-15,,cancelled,phone,normal,EUR,card,BER3,Köln,Köln,371.78,25,7.9,2.9,3,PO-2026-00938,leave at gate
939,306,2025-02-21,2025-03-05,2025-03-04,shipped,phone,normal,EUR,card,BER3,Köln,Köln,1110.89,25,7.9,2.9,8,,
940,202,2024-07-22,2024-07-29,,open,store,normal,USD,prepay,MUC2,Köln,Köln,1037.15,40,4.9,0,2,,leave at gate
941,235,2025-07-23,2025-08-06,2025-08-03,delivered,web,high,EUR,card,CGN1,Stuttgart,Stuttgart,2356.96,80,4.9,1.5,1,PO-2026-00941,call before delivery
942,140,2024-04-07,2024-04-11,2024-04-08,delivered,web,normal,EUR,invoice,CGN1,Leipzig,Leipzig,977.33,0,0,0,12,,leave at gate
943,80,2026-05-10,2026-05-12,2026-05-10,delivered,edi,normal,EUR,sepa,HH1,Frankfurt,Frankfurt,1814.44,0,7.9,0,8,PO-2025-00943,leave at gate
944,315,2025-04-26,2025-05-02,2025-05-01,shipped,phone,high,EUR,sepa,MUC2,Köln,Köln,1687.87,40,7.9,2.9,10,PO-2026-00944,call before delivery
945,16,2025-08-06,2025-08-16,2025-08-13,delivered,phone,normal,EUR,paypal,MUC2,Berlin,Hamburg,1713.81,40,0,1.5,4,PO-2024-00945,call before delivery
946,2,2025-04-04,2025-04-08,2025-04-06,delivered,web,high,EUR,sepa,BER3,Köln,Köln,476.35,40,7.9,2.9,9,,call before delivery
947,40,2025-11-03,2025-11-05,2025-11-05,shipped,store,rush,CHF,card,MUC2,München,München,2298.91,25,12.9,0,1,,call before delivery
948,202,2024-02-14,2024-02-27,2024-02-25,delivered,edi,normal,USD,card,BER3,Köln,Köln,478.41,0,0,0,2,PO-2024-00948,
949,102,2026-04-09,2026-04-19,2026-04-19,shipped,partner,rush,CHF,invoice,BER3,Berlin,Berlin,654.44,15,12.9,1.5,9,PO-2025-00949,
950,185,2024-03-08,2024-03-11,2024-03-11,delivered,store,normal,USD,sepa,HH1,Hamburg,Hamburg,1543.86,80,12.9,1.5,11,PO-2026-00950,
951,348,2024-12-21,2025-01-01,,open,web,high,USD,invoice,CGN1,Hamburg,Hamburg,1926.14,0,7.9,0,12,PO-2024-00951,
952,264,2024-09-23,2024-10-04,2024-10-04,shipped,store,normal,CHF,paypal,HH1,Frankfurt,Frankfurt,2621.94,40,7.9,0,8,PO-2025-00952,
953,7,2026-01-04,2026-01-18,2026-01-17,delivered,edi,normal,EUR,invoice,HH1,Frankfurt,Frankfurt,1595.79,0,7.9,0,11,,leave at gate
954,21,2024-09-01,2024-09-13,2024-09-10,delivered,edi,normal,EUR,paypal,CGN1,Stuttgart,Stuttgart,2580.68,40,7.9,0,10,,
955,226,2024-10-16,2024-10-23,2024-10-20,delivered,phone,normal,EUR,card,BER3,Leipzig,Leipzig,3277.96,0,4.9,0,9,,
