scan_id,send_nr,stop_nr,scan_ts,evt,ort_txt
2273,889,889,2025-04-20 10:15:00,zustellung,Stuttgart
2274,890,890,2025-04-20 11:12:00,uebernahme,Frankfurt
2275,890,890,2025-04-20 11:11:00,scan_hub,München
2276,891,891,2025-04-20 12:52:00,uebernahme,Hamburg
2277,891,891,2025-04-20 12:58:00,scan_hub,Hamburg
2278,891,891,2025-04-20 12:27:00,zustellung,Stuttgart
2279,892,892,2025-04-20 12:57:00,uebernahme,Hamburg
2280,892,892,2025-04-20 13:15:00,scan_hub,Hamburg
2281,892,892,2025-04-20 13:18:00,zustellung,Berlin
2282,893,893,2025-04-29 07:16:00,uebernahme,Berlin
2283,893,893,2025-04-29 07:18:00,scan_hub,Hamburg
2284,893,893,2025-04-29 07:34:00,zustellung,Stuttgart
2285,894,894,2025-04-29 08:48:00,uebernahme,Frankfurt
2286,894,894,2025-04-29 08:55:00,scan_hub,Hamburg
2287,894,894,2025-04-29 09:09:00,zustellung,Köln
2288,895,895,2025-04-01 09:10:00,uebernahme,München
2289,895,895,2025-04-01 09:01:00,scan_hub,Frankfurt
2290,896,896,2025-04-01 09:04:00,uebernahme,Leipzig
2291,896,896,2025-04-01 09:19:00,scan_hub,Köln
2292,896,896,2025-04-01 09:27:00,zustellung,Köln
2293,897,897,2025-04-01 09:09:00,uebernahme,Hamburg
2294,897,897,2025-04-01 09:50:00,scan_hub,Stuttgart
2295,898,898,2025-04-01 10:14:00,uebernahme,Stuttgart
2296,898,898,2025-04-01 10:30:00,scan_hub,Leipzig
2297,899,899,2025-04-11 08:10:00,uebernahme,Frankfurt
2298,899,899,2025-04-11 08:09:00,scan_hub,Hamburg
2299,899,899,2025-04-11 08:00:00,zustellung,Hamburg
2300,900,900,2025-04-11 09:39:00,uebernahme,Stuttgart
2301,900,900,2025-04-11 09:36:00,scan_hub,Köln
2302,900,900,2025-04-11 09:46:00,zustellung,München
2303,901,901,2025-04-11 09:55:00,uebernahme,München
2304,901,901,2025-04-11 09:58:00,scan_hub,Leipzig
2305,901,901,2025-04-11 10:23:00,zustellung,Frankfurt
2306,902,902,2025-04-11 11:54:00,uebernahme,Hamburg
2307,902,902,2025-04-11 12:02:00,scan_hub,Stuttgart
2308,903,903,2025-05-04 07:19:00,uebernahme,Leipzig
2309,903,903,2025-05-04 07:29:00,scan_hub,Stuttgart
2310,903,903,2025-05-04 07:43:00,zustellung,Stuttgart
2311,904,904,2025-05-04 10:21:00,uebernahme,Stuttgart
2312,904,904,2025-05-04 10:06:00,scan_hub,Leipzig
2313,905,905,2025-05-04 10:54:00,uebernahme,München
2314,905,905,2025-05-04 10:10:00,scan_hub,Berlin
2315,906,906,2025-05-04 10:45:00,uebernahme,München
2316,906,906,2025-05-04 10:38:00,scan_hub,Köln
2317,907,907,2025-02-14 07:38:00,uebernahme,Köln
2318,907,907,2025-02-14 07:35:00,scan_hub,Hamburg
2319,907,907,2025-02-14 07:55:00,zustellung,München
2320,908,908,2025-02-14 08:32:00,uebernahme,Köln
2321,908,908,2025-02-14 07:57:00,scan_hub,München
2322,909,909,2025-02-14 10:33:00,uebernahme,Hamburg
2323,909,909,2025-02-14 10:01:00,scan_hub,Berlin
2324,910,910,2025-02-14 10:49:00,uebernahme,Hamburg
2325,910,910,2025-02-14 10:54:00,scan_hub,Berlin
2326,910,910,2025-02-14 10:30:00,zustellung,Berlin
2327,911,911,2025-02-14 11:55:00,uebernahme,München
2328,911,911,2025-02-14 11:19:00,scan_hub,Köln
2329,911,911,2025-02-14 11:35:00,zustellung,Köln
2330,912,912,2025-03-13 09:28:00,uebernahme,Leipzig
2331,912,912,2025-03-13 08:57:00,scan_hub,München
2332,913,913,2025-03-13 10:44:00,uebernahme,Hamburg
2333,913,913,2025-03-13 10:37:00,scan_hub,Köln
2334,913,913,2025-03-13 10:51:00,zustellung,Leipzig
2335,914,914,2025-03-03 08:21:00,uebernahme,Leipzig
2336,914,914,2025-03-03 07:37:00,scan_hub,Leipzig
2337,914,914,2025-03-03 08:05:00,zustellung,Stuttgart
2338,915,915,2025-03-03 09:50:00,uebernahme,Stuttgart
2339,915,915,2025-03-03 09:50:00,scan_hub,Berlin
2340,915,915,2025-03-03 09:36:00,zustellung,Leipzig
2341,916,916,2025-03-03 10:15:00,uebernahme,Frankfurt
2342,916,916,2025-03-03 09:42:00,scan_hub,Hamburg
2343,917,917,2025-02-21 09:45:00,uebernahme,München
2344,917,917,2025-02-21 09:45:00,scan_hub,Berlin
2345,917,917,2025-02-21 09:45:00,zustellung,Hamburg
2346,918,918,2025-02-21 09:48:00,uebernahme,Hamburg
2347,918,918,2025-02-21 09:47:00,scan_hub,Hamburg
2348,919,919,2025-02-21 10:22:00,uebernahme,München
2349,919,919,2025-02-21 09:57:00,scan_hub,Frankfurt
2350,920,920,2025-04-13 09:18:00,uebernahme,Leipzig
2351,920,920,2025-04-13 09:16:00,scan_hub,Frankfurt
2352,920,920,2025-04-13 09:38:00,zustellung,Hamburg
2353,921,921,2025-04-13 10:14:00,uebernahme,Frankfurt
2354,921,921,2025-04-13 09:45:00,scan_hub,Berlin
2355,921,921,2025-04-13 10:03:00,zustellung,Hamburg
2356,922,922,2025-04-13 10:10:00,uebernahme,Stuttgart
2357,922,922,2025-04-13 10:52:00,scan_hub,Leipzig
2358,923,923,2025-04-27 08:22:00,uebernahme,Frankfurt
2359,923,923,2025-04-27 08:38:00,scan_hub,Frankfurt
2360,923,923,2025-04-27 08:37:00,zustellung,Köln
2361,924,924,2025-04-27 08:53:00,uebernahme,Leipzig
2362,924,924,2025-04-27 08:29:00,scan_hub,Leipzig
2363,925,925,2025-04-27 10:07:00,uebernahme,Stuttgart
2364,925,925,2025-04-27 10:27:00,scan_hub,Köln
2365,925,925,2025-04-27 10:19:00,zustellung,Frankfurt
2366,926,926,2025-04-20 08:57:00,uebernahme,Leipzig
2367,926,926,2025-04-20 08:40:00,scan_hub,Berlin
2368,926,926,2025-04-20 08:51:00,zustellung,Leipzig
2369,927,927,2025-04-20 08:30:00,uebernahme,Berlin
2370,927,927,2025-04-20 09:01:00,scan_hub,Köln
2371,927,927,2025-04-20 08:47:00,zustellung,Köln
2372,928,928,2025-04-20 09:25:00,uebernahme,Frankfurt
2373,928,928,2025-04-20 09:44:00,scan_hub,Berlin
2374,929,929,2025-04-20 11:16:00,uebernahme,Stuttgart
2375,929,929,2025-04-20 10:45:00,scan_hub,Leipzig
2376,930,930,2025-03-24 08:39:00,uebernahme,Berlin
2377,930,930,2025-03-24 07:51:00,scan_hub,München
2378,930,930,2025-03-24 07:57:00,zustellung,Frankfurt
2379,931,931,2025-03-24 09:09:00,uebernahme,München
2380,931,931,2025-03-24 09:13:00,scan_hub,Stuttgart
2381,931,931,2025-03-24 09:04:00,zustellung,Stuttgart
2382,932,932,2025-03-24 07:43:00,uebernahme,Frankfurt
2383,932,932,2025-03-24 07:34:00,scan_hub,Stuttgart
2384,932,932,2025-03-24 07:48:00,zustellung,Frankfurt
2385,933,933,2025-03-24 09:46:00,uebernahme,Stuttgart
2386,933,933,2025-03-24 10:14:00,scan_hub,Berlin
2387,934,934,2025-03-24 10:07:00,uebernahme,Stuttgart
2388,934,934,2025-03-24 09:53:00,scan_hub,Stuttgart
2389,935,935,2025-03-24 10:29:00,uebernahme,München
2390,935,935,2025-03-24 11:09:00,scan_hub,Stuttgart
2391,936,936,2025-03-24 11:36:00,uebernahme,Frankfurt
2392,936,936,2025-03-24 11:27:00,scan_hub,Leipzig
2393,937,937,2025-03-24 12:05:00,uebernahme,Hamburg
2394,937,937,2025-03-24 12:48:00,scan_hub,Hamburg
2395,938,938,2025-03-09 09:23:00,uebernahme,Hamburg
2396,938,938,2025-03-09 09:02:00,scan_hub,Köln
2397,939,939,2025-03-09 09:29:00,uebernahme,Leipzig
2398,939,939,2025-03-09 09:14:00,scan_hub,München
2399,939,939,2025-03-09 09:26:00,zustellung,Frankfurt
2400,940,940,2025-05-01 09:11:00,uebernahme,Frankfurt
2401,940,940,2025-05-01 09:06:00,scan_hub,Leipzig
2402,940,940,2025-05-01 09:34:00,zustellung,Stuttgart
2403,941,941,2025-05-01 09:18:00,uebernahme,München
2404,941,941,2025-05-01 09:25:00,scan_hub,Köln
2405,941,941,2025-05-01 09:28:00,zustellung,Köln
2406,942,942,2025-05-01 10:08:00,uebernahme,Leipzig
2407,942,942,2025-05-01 10:18:00,scan_hub,Köln
2408,943,943,2025-05-01 11:23:00,uebernahme,Hamburg
2409,943,943,2025-05-01 10:57:00,scan_hub,Berlin
2410,943,943,2025-05-01 11:23:00,zustellung,München
2411,944,944,2025-05-01 12:10:00,uebernahme,Stuttgart
2412,944,944,2025-05-01 12:36:00,scan_hub,Stuttgart
2413,945,945,2025-01-11 08:13:00,uebernahme,München
2414,945,945,2025-01-11 07:45:00,scan_hub,Hamburg
2415,945,945,2025-01-11 08:23:00,zustellung,Frankfurt
2416,946,946,2025-01-11 08:43:00,uebernahme,Hamburg
2417,946,946,2025-01-11 09:22:00,scan_hub,Berlin
2418,947,947,2025-01-11 09:54:00,uebernahme,Köln
2419,947,947,2025-01-11 09:47:00,scan_hub,Berlin
2420,947,947,2025-01-11 09:49:00,zustellung,Leipzig
2421,948,948,2025-01-11 11:33:00,uebernahme,Frankfurt
2422,948,948,2025-01-11 11:25:00,scan_hub,München
2423,948,948,2025-01-11 11:24:00,zustellung,Köln
2424,949,949,2025-03-28 08:00:00,uebernahme,München
2425,949,949,2025-03-28 08:00:00,scan_hub,Berlin
2426,949,949,2025-03-28 08:35:00,zustellung,Köln
2427,950,950,2025-03-28 10:23:00,uebernahme,München
2428,950,950,2025-03-28 10:01:00,scan_hub,München
2429,951,951,2025-03-28 11:01:00,uebernahme,Leipzig
2430,951,951,2025-03-28 11:34:00,scan_hub,Berlin
2431,951,951,2025-03-28 11:31:00,zustellung,Frankfurt
2432,952,952,2025-03-28 10:32:00,uebernahme,Stuttgart
2433,952,952,2025-03-28 11:02:00,scan_hub,Stuttgart
2434,953,953,2025-03-28 11:47:00,uebernahme,München
2435,953,953,2025-03-28 11:54:00,scan_hub,Stuttgart
2436,953,953,2025-03-28 12:00:00,zustellung,Köln
2437,954,954,2025-03-25 09:26:00,uebernahme,Leipzig
2438,954,954,2025-03-25 09:34:00,scan_hub,Köln
2439,954,954,2025-03-25 09:34:00,zustellung,Stuttgart
2440,955,955,2025-03-25 08:54:00,uebernahme,Köln
2441,955,955,2025-03-25 09:09:00,scan_hub,Berlin
2442,955,955,2025-03-25 09:00:00,zustellung,Frankfurt
2443,956,956,2025-03-25 11:14:00,uebernahme,Köln
2444,956,956,2025-03-25 11:13:00,scan_hub,Frankfurt
2445,957,957,2025-03-25 12:21:00,uebernahme,Frankfurt
2446,957,957,2025-03-25 11:55:00,scan_hub,Berlin
2447,958,958,2025-01-21 08:22:00,uebernahme,München
2448,958,958,2025-01-21 08:28:00,scan_hub,Stuttgart
2449,958,958,2025-01-21 08:24:00,zustellung,Hamburg
2450,959,959,2025-01-21 09:18:00,uebernahme,München
2451,959,959,2025-01-21 09:20:00,scan_hub,Stuttgart
2452,959,959,2025-01-21 08:49:00,zustellung,Köln
2453,960,960,2025-01-21 10:16:00,uebernahme,Berlin
2454,960,960,2025-01-21 10:55:00,scan_hub,Frankfurt
2455,961,961,2025-01-21 11:03:00,uebernahme,Berlin
2456,961,961,2025-01-21 10:51:00,scan_hub,Leipzig
2457,961,961,2025-01-21 11:22:00,zustellung,Köln
2458,962,962,2025-01-21 12:02:00,uebernahme,Stuttgart
2459,962,962,2025-01-21 11:40:00,scan_hub,Berlin
2460,963,963,2025-05-07 07:40:00,uebernahme,München
2461,963,963,2025-05-07 07:16:00,scan_hub,Frankfurt
2462,963,963,2025-05-07 07:29:00,zustellung,München
2463,964,964,2025-05-07 09:25:00,uebernahme,Hamburg
2464,964,964,2025-05-07 09:54:00,scan_hub,Hamburg
2465,964,964,2025-05-07 09:09:00,zustellung,Stuttgart
2466,965,965,2025-05-07 10:23:00,uebernahme,München
2467,965,965,2025-05-07 10:01:00,scan_hub,Hamburg
2468,965,965,2025-05-07 10:25:00,zustellung,Hamburg
2469,966,966,2025-02-01 08:07:00,uebernahme,Köln
2470,966,966,2025-02-01 07:35:00,scan_hub,Frankfurt
2471,966,966,2025-02-01 07:55:00,zustellung,Berlin
2472,967,967,2025-02-01 09:37:00,uebernahme,Leipzig
2473,967,967,2025-02-01 09:29:00,scan_hub,Frankfurt
2474,968,968,2025-04-22 08:55:00,uebernahme,Hamburg
2475,968,968,2025-04-22 08:22:00,scan_hub,Leipzig
2476,968,968,2025-04-22 08:57:00,zustellung,Leipzig
2477,969,969,2025-04-22 08:54:00,uebernahme,Hamburg
2478,969,969,2025-04-22 09:36:00,scan_hub,München
2479,970,970,2025-04-22 09:54:00,uebernahme,Berlin
2480,970,970,2025-04-22 09:16:00,scan_hub,Hamburg
2481,970,970,2025-04-22 09:40:00,zustellung,Berlin
2482,971,971,2025-04-22 11:22:00,uebernahme,Leipzig
2483,971,971,2025-04-22 10:51:00,scan_hub,München
2484,972,972,2025-04-22 12:31:00,uebernahme,Köln
2485,972,972,2025-04-22 12:11:00,scan_hub,München
2486,972,972,2025-04-22 11:53:00,zustellung,Frankfurt
2487,973,973,2025-02-07 07:59:00,uebernahme,Frankfurt
2488,973,973,2025-02-07 08:21:00,scan_hub,Stuttgart
2489,974,974,2025-02-07 10:03:00,uebernahme,Köln
2490,974,974,2025-02-07 09:36:00,scan_hub,Berlin
2491,974,974,2025-02-07 09:58:00,zustellung,Frankfurt
2492,975,975,2025-01-22 07:54:00,uebernahme,Berlin
2493,975,975,2025-01-22 07:21:00,scan_hub,Leipzig
2494,975,975,2025-01-22 07:40:00,zustellung,Köln
2495,976,976,2025-01-22 09:26:00,uebernahme,Leipzig
2496,976,976,2025-01-22 09:12:00,scan_hub,München
2497,977,977,2025-01-22 10:32:00,uebernahme,Frankfurt
2498,977,977,2025-01-22 11:05:00,scan_hub,München
2499,977,977,2025-01-22 10:57:00,zustellung,Hamburg
2500,978,978,2025-01-22 10:44:00,uebernahme,München
2501,978,978,2025-01-22 11:05:00,scan_hub,Köln
2502,978,978,2025-01-22 10:51:00,zustellung,Berlin
2503,979,979,2025-01-22 11:15:00,uebernahme,Frankfurt
2504,979,979,2025-01-22 12:02:00,scan_hub,München
2505,980,980,2025-01-22 13:20:00,uebernahme,Leipzig
2506,980,980,2025-01-22 13:17:00,scan_hub,München
2507,981,981,2025-05-01 08:46:00,uebernahme,Köln
2508,981,981,2025-05-01 08:11:00,scan_hub,Berlin
2509,981,981,2025-05-01 08:38:00,zustellung,Hamburg
2510,982,982,2025-05-01 09:36:00,uebernahme,Berlin
2511,982,982,2025-05-01 09:22:00,scan_hub,München
2512,982,982,2025-05-01 09:10:00,zustellung,Frankfurt
2513,983,983,2025-05-01 11:25:00,uebernahme,Berlin
2514,983,983,2025-05-01 11:45:00,scan_hub,Köln
2515,983,983,2025-05-01 11:40:00,zustellung,Köln
2516,984,984,2025-04-11 09:11:00,uebernahme,Frankfurt
2517,984,984,2025-04-11 09:25:00,scan_hub,Stuttgart
2518,984,984,2025-04-11 08:53:00,zustellung,Berlin
2519,985,985,2025-04-11 08:27:00,uebernahme,Leipzig
2520,985,985,2025-04-11 08:14:00,scan_hub,Köln
2521,985,985,2025-04-11 08:38:00,zustellung,Frankfurt
2522,986,986,2025-04-11 09:49:00,uebernahme,Berlin
2523,986,986,2025-04-11 09:56:00,scan_hub,Köln
2524,986,986,2025-04-11 09:45:00,zustellung,Leipzig
2525,987,987,2025-04-11 12:04:00,uebernahme,Frankfurt
2526,987,987,2025-04-11 12:31:00,scan_hub,Köln
2527,987,987,2025-04-11 12:33:00,zustellung,Hamburg
2528,988,988,2025-04-11 11:37:00,uebernahme,Leipzig
2529,988,988,2025-04-11 11:37:00,scan_hub,Leipzig
2530,989,989,2025-04-15 09:29:00,uebernahme,Leipzig
2531,989,989,2025-04-15 09:28:00,scan_hub,Leipzig
2532,990,990,2025-04-15 08:52:00,uebernahme,Köln
2533,990,990,2025-04-15 08:43:00,scan_hub,München
2534,990,990,2025-04-15 08:48:00,zustellung,Frankfurt
2535,991,991,2025-04-15 09:47:00,uebernahme,Hamburg
2536,991,991,2025-04-15 10:09:00,scan_hub,Berlin
2537,992,992,2025-04-15 10:48:00,uebernahme,Berlin
2538,992,992,2025-04-15 10:50:00,scan_hub,Berlin
2539,992,992,2025-04-15 11:22:00,zustellung,Berlin
2540,993,993,2025-04-15 11:55:00,uebernahme,Stuttgart
2541,993,993,2025-04-15 12:11:00,scan_hub,München
2542,993,993,2025-04-15 12:01:00,zustellung,Hamburg
2543,994,994,2025-01-25 07:52:00,uebernahme,München
2544,994,994,2025-01-25 07:52:00,scan_hub,Leipzig
2545,994,994,2025-01-25 07:55:00,zustellung,Köln
2546,995,995,2025-01-25 08:36:00,uebernahme,Köln
2547,995,995,2025-01-25 08:18:00,scan_hub,Berlin
2548,996,996,2025-02-05 09:20:00,uebernahme,Stuttgart
2549,996,996,2025-02-05 09:39:00,scan_hub,Frankfurt
2550,997,997,2025-02-05 09:13:00,uebernahme,Leipzig
2551,997,997,2025-02-05 08:53:00,scan_hub,Hamburg
2552,997,997,2025-02-05 09:09:00,zustellung,Leipzig
2553,998,998,2025-01-30 08:08:00,uebernahme,Leipzig
2554,998,998,2025-01-30 08:47:00,scan_hub,München
2555,998,998,2025-01-30 08:34:00,zustellung,Hamburg
2556,999,999,2025-01-30 10:19:00,uebernahme,Frankfurt
2557,999,999,2025-01-30 10:21:00,scan_hub,Frankfurt
2558,1000,1000,2025-01-30 09:23:00,uebernahme,Hamburg
2559,1000,1000,2025-01-30 09:46:00,scan_hub,Leipzig
2560,1000,1000,2025-01-30 09:29:00,zustellung,Hamburg
2561,1001,1001,2025-01-30 10:27:00,uebernahme,Frankfurt
2562,1001,1001,2025-01-30 10:42:00,scan_hub,Leipzig
2563,1001,1001,2025-01-30 10:05:00,zustellung,Köln
2564,1002,1002,2025-02-15 07:40:00,uebernahme,Köln
2565,1002,1002,2025-02-15 08:00:00,scan_hub,München
2566,1002,1002,2025-02-15 07:34:00,zustellung,Leipzig
2567,1003,1003,2025-02-15 09:04:00,uebernahme,Stuttgart
2568,1003,1003,2025-02-15 09:15:00,scan_hub,Berlin
2569,1003,1003,2025-02-15 09:08:00,zustellung,Hamburg
2570,1004,1004,2025-02-15 10:14:00,uebernahme,Leipzig
2571,1004,1004,2025-02-15 10:14:00,scan_hub,München
2572,1004,1004,2025-02-15 10:00:00,zustellung,München
2573,1005,1005,2025-02-15 12:01:00,uebernahme,Hamburg
2574,1005,1005,2025-02-15 12:39:00,scan_hub,Leipzig
2575,1005,1005,2025-02-15 12:07:00,zustellung,Frankfurt
2576,1006,1006,2025-02-15 12:18:00,uebernahme,Frankfurt
2577,1006,1006,2025-02-15 11:55:00,scan_hub,Frankfurt
2578,1007,1007,2025-02-15 12:13:00,uebernahme,Köln
2579,1007,1007,2025-02-15 12:44:00,scan_hub,Berlin
2580,1008,1008,2025-05-04 08:40:00,uebernahme,Stuttgart
2581,1008,1008,2025-05-04 08:02:00,scan_hub,Berlin
2582,1008,1008,2025-05-04 08:14:00,zustellung,Leipzig
2583,1009,1009,2025-05-04 10:02:00,uebernahme,Hamburg
2584,1009,1009,2025-05-04 10:29:00,scan_hub,Frankfurt
2585,1009,1009,2025-05-04 09:59:00,zustellung,Köln
2586,1010,1010,2025-05-04 09:43:00,uebernahme,Hamburg
2587,1010,1010,2025-05-04 09:35:00,scan_hub,Berlin
2588,1010,1010,2025-05-04 09:18:00,zustellung,Frankfurt
2589,1011,1011,2025-05-04 10:40:00,uebernahme,München
2590,1011,1011,2025-05-04 10:44:00,scan_hub,Berlin
2591,1012,1012,2025-05-04 11:59:00,uebernahme,München
2592,1012,1012,2025-05-04 12:05:00,scan_hub,Leipzig
2593,1012,1012,2025-05-04 11:48:00,zustellung,Köln
2594,1013,1013,2025-05-04 12:57:00,uebernahme,Hamburg
2595,1013,1013,2025-05-04 13:24:00,scan_hub,Hamburg
2596,1013,1013,2025-05-04 13:10:00,zustellung,München
2597,1014,1014,2025-05-10 08:25:00,uebernahme,Leipzig
2598,1014,1014,2025-05-10 08:10:00,scan_hub,Leipzig
2599,1014,1014,2025-05-10 08:15:00,zustellung,Stuttgart
2600,1015,1015,2025-05-10 09:13:00,uebernahme,Berlin
2601,1015,1015,2025-05-10 09:20:00,scan_hub,München
2602,1016,1016,2025-05-10 10:23:00,uebernahme,München
2603,1016,1016,2025-05-10 10:22:00,scan_hub,Berlin
2604,1016,1016,2025-05-10 09:50:00,zustellung,Berlin
2605,1017,1017,2025-02-07 08:37:00,uebernahme,Berlin
2606,1017,1017,2025-02-07 08:54:00,scan_hub,Frankfurt
2607,1018,1018,2025-02-07 08:21:00,uebernahme,Berlin
2608,1018,1018,2025-02-07 08:20:00,scan_hub,Köln
2609,1019,1019,2025-02-07 09:26:00,uebernahme,Hamburg
2610,1019,1019,2025-02-07 09:34:00,scan_hub,Leipzig
2611,1019,1019,2025-02-07 09:33:00,zustellung,Frankfurt
2612,1020,1020,2025-05-05 09:37:00,uebernahme,München
2613,1020,1020,2025-05-05 09:37:00,scan_hub,Leipzig
2614,1021,1021,2025-05-05 10:17:00,uebernahme,Stuttgart
2615,1021,1021,2025-05-05 10:10:00,scan_hub,Frankfurt
2616,1022,1022,2025-05-05 09:29:00,uebernahme,Köln
2617,1022,1022,2025-05-05 09:59:00,scan_hub,Leipzig
2618,1022,1022,2025-05-05 09:17:00,zustellung,Stuttgart
2619,1023,1023,2025-03-15 07:40:00,uebernahme,Leipzig
2620,1023,1023,2025-03-15 07:12:00,scan_hub,Köln
2621,1023,1023,2025-03-15 07:25:00,zustellung,Köln
2622,1024,1024,2025-03-15 08:59:00,uebernahme,Frankfurt
2623,1024,1024,2025-03-15 08:44:00,scan_hub,Berlin
2624,1025,1025,2025-03-15 10:18:00,uebernahme,Köln
2625,1025,1025,2025-03-15 10:25:00,scan_hub,Stuttgart
2626,1025,1025,2025-03-15 09:38:00,zustellung,Hamburg
2627,1026,1026,2025-03-15 11:33:00,uebernahme,Berlin
2628,1026,1026,2025-03-15 11:09:00,scan_hub,Hamburg
2629,1026,1026,2025-03-15 11:45:00,zustellung,Hamburg
2630,1027,1027,2025-03-15 12:07:00,uebernahme,Stuttgart
2631,1027,1027,2025-03-15 12:24:00,scan_hub,Stuttgart
2632,1027,1027,2025-03-15 12:21:00,zustellung,Frankfurt
2633,1028,1028,2025-05-02 07:45:00,uebernahme,Frankfurt
2634,1028,1028,2025-05-02 07:42:00,scan_hub,Leipzig
2635,1029,1029,2025-05-02 09:18:00,uebernahme,Stuttgart
2636,1029,1029,2025-05-02 09:06:00,scan_hub,Frankfurt
2637,1030,1030,2025-05-02 11:43:00,uebernahme,Köln
2638,1030,1030,2025-05-02 11:03:00,scan_hub,Frankfurt
2639,1031,1031,2025-05-02 10:45:00,uebernahme,Köln
2640,1031,1031,2025-05-02 10:54:00,scan_hub,Hamburg
2641,1032,1032,2025-05-02 13:17:00,uebernahme,München
2642,1032,1032,2025-05-02 13:19:00,scan_hub,München
2643,1033,1033,2025-05-02 13:26:00,uebernahme,Hamburg
2644,1033,1033,2025-05-02 13:05:00,scan_hub,Leipzig
2645,1034,1034,2025-01-26 07:39:00,uebernahme,Berlin
2646,1034,1034,2025-01-26 07:54:00,scan_hub,Leipzig
2647,1034,1034,2025-01-26 08:21:00,zustellung,München
2648,1035,1035,2025-01-26 09:15:00,uebernahme,Frankfurt
2649,1035,1035,2025-01-26 09:16:00,scan_hub,München
2650,1035,1035,2025-01-26 08:50:00,zustellung,Frankfurt
2651,1036,1036,2025-01-26 10:58:00,uebernahme,Stuttgart
2652,1036,1036,2025-01-26 10:10:00,scan_hub,Köln
2653,1036,1036,2025-01-26 10:51:00,zustellung,Berlin
2654,1037,1037,2025-01-26 13:08:00,uebernahme,Hamburg
2655,1037,1037,2025-01-26 12:29:00,scan_hub,Stuttgart
2656,1037,1037,2025-01-26 13:10:00,zustellung,Hamburg
2657,1038,1038,2025-01-26 11:48:00,uebernahme,Frankfurt
2658,1038,1038,2025-01-26 11:59:00,scan_hub,Leipzig
2659,1039,1039,2025-02-04 07:41:00,uebernahme,Berlin
2660,1039,1039,2025-02-04 07:17:00,scan_hub,Frankfurt
2661,1039,1039,2025-02-04 07:44:00,zustellung,Frankfurt
2662,1040,1040,2025-02-04 10:30:00,uebernahme,Stuttgart
2663,1040,1040,2025-02-04 09:56:00,scan_hub,Berlin
2664,1040,1040,2025-02-04 10:01:00,zustellung,München
2665,1041,1041,2025-02-04 09:36:00,uebernahme,Hamburg
2666,1041,1041,2025-02-04 09:34:00,scan_hub,Stuttgart
2667,1041,1041,2025-02-04 09:44:00,zustellung,Stuttgart
2668,1042,1042,2025-02-04 11:18:00,uebernahme,Stuttgart
2669,1042,1042,2025-02-04 10:55:00,scan_hub,München
2670,1043,1043,2025-02-04 13:39:00,uebernahme,Frankfurt
2671,1043,1043,2025-02-04 13:35:00,scan_hub,Köln
2672,1044,1044,2025-04-27 07:45:00,uebernahme,Frankfurt
2673,1044,1044,2025-04-27 07:46:00,scan_hub,Frankfurt
2674,1045,1045,2025-04-27 09:50:00,uebernahme,Frankfurt
2675,1045,1045,2025-04-27 10:07:00,scan_hub,Stuttgart
2676,1046,1046,2025-04-27 10:31:00,uebernahme,Köln
2677,1046,1046,2025-04-27 10:11:00,scan_hub,München
2678,1047,1047,2025-04-27 10:45:00,uebernahme,Köln
2679,1047,1047,2025-04-27 11:04:00,scan_hub,Hamburg
2680,1048,1048,2025-02-13 07:59:00,uebernahme,Hamburg
2681,1048,1048,2025-02-13 07:32:00,scan_hub,Köln
2682,1048,1048,2025-02-13 08:01:00,zustellung,Frankfurt
2683,1049,1049,2025-02-13 09:42:00,uebernahme,Frankfurt
2684,1049,1049,2025-02-13 09:31:00,scan_hub,Berlin
2685,1049,1049,2025-02-13 09:41:00,zustellung,Frankfurt
2686,1050,1050,2025-02-13 09:53:00,uebernahme,Frankfurt
2687,1050,1050,2025-02-13 09:53:00,scan_hub,Köln
2688,1051,1051,2025-03-01 08:08:00,uebernahme,Stuttgart
2689,1051,1051,2025-03-01 08:02:00,scan_hub,Stuttgart
2690,1051,1051,2025-03-01 08:02:00,zustellung,Leipzig
2691,1052,1052,2025-03-01 10:50:00,uebernahme,München
2692,1052,1052,2025-03-01 10:21:00,scan_hub,Frankfurt
2693,1052,1052,2025-03-01 10:50:00,zustellung,Hamburg
2694,1053,1053,2025-03-01 09:24:00,uebernahme,Hamburg
2695,1053,1053,2025-03-01 09:51:00,scan_hub,Frankfurt
2696,1053,1053,2025-03-01 09:25:00,zustellung,Hamburg
2697,1054,1054,2025-03-01 10:37:00,uebernahme,Berlin
2698,1054,1054,2025-03-01 10:52:00,scan_hub,Berlin
2699,1055,1055,2025-03-01 13:27:00,uebernahme,Berlin
2700,1055,1055,2025-03-01 13:14:00,scan_hub,Stuttgart
2701,1056,1056,2025-03-01 13:00:00,uebernahme,München
2702,1056,1056,2025-03-01 13:04:00,scan_hub,Frankfurt
2703,1056,1056,2025-03-01 12:31:00,zustellung,Hamburg
2704,1057,1057,2025-02-11 07:54:00,uebernahme,Frankfurt
2705,1057,1057,2025-02-11 07:35:00,scan_hub,Berlin
2706,1058,1058,2025-02-11 08:20:00,uebernahme,München
2707,1058,1058,2025-02-11 08:40:00,scan_hub,Hamburg
2708,1058,1058,2025-02-11 08:22:00,zustellung,München
2709,1059,1059,2025-02-11 11:19:00,uebernahme,Hamburg
2710,1059,1059,2025-02-11 11:30:00,scan_hub,Hamburg
2711,1059,1059,2025-02-11 11:18:00,zustellung,Leipzig
