mess_id,masch_id,ts,temp_c,vib_rms,leist_kw,energie_kwh
1674,10,2025-02-02 01:48:00,48.2,5.12,17.94,3.588
1675,11,2025-02-02 01:48:00,52.1,6.13,15.98,3.196
1676,12,2025-02-02 01:48:00,55.0,0.21,20.1,4.02
1677,13,2025-02-02 01:48:00,45.2,4.64,13.77,2.754
1678,14,2025-02-02 01:48:00,76.1,3.54,15.65,3.13
1679,15,2025-02-02 01:48:00,93.1,4.58,27.2,5.44
1680,16,2025-02-02 01:48:00,57.0,1.82,13.82,2.764
1681,1,2025-02-02 02:00:00,35.4,2.95,11.48,2.296
1682,2,2025-02-02 02:00:00,38.9,8.08,10.26,2.052
1683,3,2025-02-02 02:00:00,92.7,5.26,12.19,2.438
1684,4,2025-02-02 02:00:00,97.8,2.38,15.08,3.016
1685,5,2025-02-02 02:00:00,58.0,3.8,14.35,2.87
1686,6,2025-02-02 02:00:00,73.4,2.48,5.86,1.172
1687,7,2025-02-02 02:00:00,44.2,7.6,13.47,2.694
1688,8,2025-02-02 02:00:00,61.6,7.38,6.6,1.32
1689,9,2025-02-02 02:00:00,49.3,5.81,21.27,4.254
1690,10,2025-02-02 02:00:00,57.8,3.41,7.07,1.414
1691,11,2025-02-02 02:00:00,94.6,3.61,21.65,4.33
1692,12,2025-02-02 02:00:00,36.9,2.05,14.24,2.848
1693,13,2025-02-02 02:00:00,54.9,0.85,25.66,5.132
1694,14,2025-02-02 02:00:00,62.7,2.91,27.33,5.466
1695,15,2025-02-02 02:00:00,63.9,1.95,29.89,5.978
1696,16,2025-02-02 02:00:00,76.2,1.28,28.15,5.63
1697,1,2025-02-02 02:12:00,79.1,3.88,7.61,1.522
1698,2,2025-02-02 02:12:00,47.3,4.51,6.63,1.326
1699,3,2025-02-02 02:12:00,48.9,6.87,13.02,2.604
1700,4,2025-02-02 02:12:00,84.0,7.59,11.27,2.254
1701,5,2025-02-02 02:12:00,68.9,4.59,7.42,1.484
1702,6,2025-02-02 02:12:00,38.5,2.15,11.6,2.32
1703,7,2025-02-02 02:12:00,63.6,3.24,6.65,1.33
1704,8,2025-02-02 02:12:00,67.4,6.98,15.34,3.068
1705,9,2025-02-02 02:12:00,79.8,5.15,20.31,4.062
1706,10,2025-02-02 02:12:00,68.8,5.53,18.35,3.67
1707,11,2025-02-02 02:12:00,97.5,7.25,19.69,3.938
1708,12,2025-02-02 02:12:00,44.7,3.88,16.75,3.35
1709,13,2025-02-02 02:12:00,52.2,5.09,10.32,2.064
1710,14,2025-02-02 02:12:00,63.5,7.59,28.14,5.628
1711,15,2025-02-02 02:12:00,93.4,6.8,12.82,2.564
1712,16,2025-02-02 02:12:00,88.5,1.62,16.53,3.306
1713,1,2025-02-02 02:24:00,88.7,6.44,6.04,1.208
1714,2,2025-02-02 02:24:00,74.8,4.92,12.12,2.424
1715,3,2025-02-02 02:24:00,57.2,0.96,7.86,1.572
1716,4,2025-02-02 02:24:00,34.9,7.58,10.13,2.026
1717,5,2025-02-02 02:24:00,43.5,5.72,8.93,1.786
1718,6,2025-02-02 02:24:00,82.2,6.97,12.03,2.406
1719,7,2025-02-02 02:24:00,87.8,4.31,9.33,1.866
1720,8,2025-02-02 02:24:00,54.3,2.5,16.12,3.224
1721,9,2025-02-02 02:24:00,95.4,3.65,18.43,3.686
1722,10,2025-02-02 02:24:00,97.5,4.49,14.13,2.826
1723,11,2025-02-02 02:24:00,53.1,2.55,23.73,4.746
1724,12,2025-02-02 02:24:00,48.8,2.76,25.92,5.184
1725,13,2025-02-02 02:24:00,77.2,5.96,20.28,4.056
1726,14,2025-02-02 02:24:00,74.5,4.99,20.64,4.128
1727,15,2025-02-02 02:24:00,93.8,1.97,22.07,4.414
1728,16,2025-02-02 02:24:00,51.2,2.39,23.81,4.762
1729,1,2025-02-02 02:36:00,93.5,5.98,6.36,1.272
1730,2,2025-02-02 02:36:00,60.8,7.17,12.26,2.452
1731,3,2025-02-02 02:36:00,81.3,7.12,4.55,0.91
1732,4,2025-02-02 02:36:00,86.9,5.17,12.2,2.44
1733,5,2025-02-02 02:36:00,56.7,4.82,15.98,3.196
1734,6,2025-02-02 02:36:00,91.7,5.34,6.88,1.376
1735,7,2025-02-02 02:36:00,50.8,7.52,13.22,2.644
1736,8,2025-02-02 02:36:00,76.5,6.78,21.3,4.26
1737,9,2025-02-02 02:36:00,73.8,0.39,8.23,1.646
1738,10,2025-02-02 02:36:00,50.1,0.62,20.34,4.068
1739,11,2025-02-02 02:36:00,75.8,5.61,16.47,3.294
1740,12,2025-02-02 02:36:00,44.3,4.29,9.87,1.974
1741,13,2025-02-02 02:36:00,41.7,4.63,21.93,4.386
1742,14,2025-02-02 02:36:00,77.9,7.04,23.13,4.626
1743,15,2025-02-02 02:36:00,46.4,5.47,12.29,2.458
1744,16,2025-02-02 02:36:00,55.8,1.33,28.4,5.68
1745,1,2025-02-02 02:48:00,70.1,3.69,7.16,1.432
1746,2,2025-02-02 02:48:00,41.7,1.62,4.59,0.918
1747,3,2025-02-02 02:48:00,51.6,5.06,11.61,2.322
1748,4,2025-02-02 02:48:00,51.6,1.22,13.54,2.708
1749,5,2025-02-02 02:48:00,66.1,4.12,10.29,2.058
1750,6,2025-02-02 02:48:00,90.1,7.14,9.16,1.832
1751,7,2025-02-02 02:48:00,46.6,6.69,19.83,3.966
1752,8,2025-02-02 02:48:00,94.9,5.0,14.88,2.976
1753,9,2025-02-02 02:48:00,53.8,2.45,12.89,2.578
1754,10,2025-02-02 02:48:00,87.3,4.28,13.93,2.786
1755,11,2025-02-02 02:48:00,79.5,6.4,17.32,3.464
1756,12,2025-02-02 02:48:00,45.9,2.97,11.89,2.378
1757,13,2025-02-02 02:48:00,48.4,0.8,10.96,2.192
1758,14,2025-02-02 02:48:00,90.5,6.94,17.3,3.46
1759,15,2025-02-02 02:48:00,76.4,2.38,25.99,5.198
1760,16,2025-02-02 02:48:00,72.6,6.49,20.5,4.1
1761,1,2025-02-02 03:00:00,65.4,7.63,7.79,1.558
1762,2,2025-02-02 03:00:00,67.8,7.85,11.99,2.398
1763,3,2025-02-02 03:00:00,61.8,5.82,12.15,2.43
1764,4,2025-02-02 03:00:00,38.6,6.99,8.33,1.666
1765,5,2025-02-02 03:00:00,64.7,4.79,14.36,2.872
1766,6,2025-02-02 03:00:00,93.6,6.68,16.32,3.264
1767,7,2025-02-02 03:00:00,84.1,6.87,16.44,3.288
1768,8,2025-02-02 03:00:00,56.0,5.85,6.61,1.322
1769,9,2025-02-02 03:00:00,65.0,3.94,21.02,4.204
1770,10,2025-02-02 03:00:00,45.3,2.99,11.1,2.22
1771,11,2025-02-02 03:00:00,73.4,6.79,9.27,1.854
1772,12,2025-02-02 03:00:00,86.5,4.82,14.03,2.806
1773,13,2025-02-02 03:00:00,85.1,5.5,9.06,1.812
1774,14,2025-02-02 03:00:00,47.2,4.55,22.18,4.436
1775,15,2025-02-02 03:00:00,50.9,1.05,30.39,6.078
1776,16,2025-02-02 03:00:00,78.2,4.84,13.3,2.66
1777,1,2025-02-02 03:12:00,66.2,0.65,9.89,1.978
1778,2,2025-02-02 03:12:00,53.4,0.82,12.63,2.526
1779,3,2025-02-02 03:12:00,43.2,5.0,13.84,2.768
1780,4,2025-02-02 03:12:00,36.8,4.29,15.58,3.116
1781,5,2025-02-02 03:12:00,93.9,5.75,13.14,2.628
1782,6,2025-02-02 03:12:00,49.2,1.13,10.56,2.112
1783,7,2025-02-02 03:12:00,40.1,7.68,17.77,3.554
1784,8,2025-02-02 03:12:00,46.9,5.78,17.35,3.47
1785,9,2025-02-02 03:12:00,64.1,2.35,14.28,2.856
1786,10,2025-02-02 03:12:00,75.2,2.77,22.66,4.532
1787,11,2025-02-02 03:12:00,76.3,7.0,21.97,4.394
1788,12,2025-02-02 03:12:00,92.9,7.34,17.05,3.41
1789,13,2025-02-02 03:12:00,90.0,1.01,8.93,1.786
1790,14,2025-02-02 03:12:00,81.4,4.26,21.27,4.254
1791,15,2025-02-02 03:12:00,47.7,3.46,22.34,4.468
1792,16,2025-02-02 03:12:00,92.2,3.45,22.52,4.504
1793,1,2025-02-02 03:24:00,54.2,6.19,4.53,0.906
1794,2,2025-02-02 03:24:00,69.2,5.87,12.04,2.408
1795,3,2025-02-02 03:24:00,79.3,0.73,10.26,2.052
1796,4,2025-02-02 03:24:00,39.8,4.96,15.32,3.064
1797,5,2025-02-02 03:24:00,51.3,5.92,10.92,2.184
1798,6,2025-02-02 03:24:00,38.0,0.87,7.89,1.578
1799,7,2025-02-02 03:24:00,69.3,7.11,6.23,1.246
1800,8,2025-02-02 03:24:00,61.1,0.72,9.46,1.892
1801,9,2025-02-02 03:24:00,44.3,0.67,8.7,1.74
1802,10,2025-02-02 03:24:00,48.9,4.54,22.93,4.586
1803,11,2025-02-02 03:24:00,64.1,3.01,19.01,3.802
1804,12,2025-02-02 03:24:00,85.6,0.91,17.41,3.482
1805,13,2025-02-02 03:24:00,90.8,7.78,22.99,4.598
1806,14,2025-02-02 03:24:00,74.4,6.42,10.92,2.184
1807,15,2025-02-02 03:24:00,39.1,3.72,16.83,3.366
1808,16,2025-02-02 03:24:00,68.9,7.41,12.85,2.57
1809,1,2025-02-02 03:36:00,48.6,2.15,4.52,0.904
1810,2,2025-02-02 03:36:00,57.7,0.27,3.86,0.772
1811,3,2025-02-02 03:36:00,48.7,3.36,6.54,1.308
1812,4,2025-02-02 03:36:00,63.7,4.17,12.26,2.452
1813,5,2025-02-02 03:36:00,65.4,1.01,6.29,1.258
1814,6,2025-02-02 03:36:00,40.9,1.91,8.91,1.782
1815,7,2025-02-02 03:36:00,45.8,3.54,15.0,3.0
1816,8,2025-02-02 03:36:00,87.6,2.68,9.35,1.87
1817,9,2025-02-02 03:36:00,55.9,2.94,15.53,3.106
1818,10,2025-02-02 03:36:00,68.6,1.64,7.62,1.524
1819,11,2025-02-02 03:36:00,38.1,5.04,13.49,2.698
1820,12,2025-02-02 03:36:00,47.0,0.7,17.04,3.408
1821,13,2025-02-02 03:36:00,96.0,1.61,18.03,3.606
1822,14,2025-02-02 03:36:00,91.6,7.06,28.93,5.786
1823,15,2025-02-02 03:36:00,56.0,3.92,30.2,6.04
1824,16,2025-02-02 03:36:00,55.8,3.24,29.44,5.888
1825,1,2025-02-02 03:48:00,85.6,2.64,5.53,1.106
1826,2,2025-02-02 03:48:00,43.2,5.79,5.21,1.042
1827,3,2025-02-02 03:48:00,60.7,0.9,11.24,2.248
1828,4,2025-02-02 03:48:00,66.7,6.91,7.0,1.4
1829,5,2025-02-02 03:48:00,34.6,7.93,7.81,1.562
1830,6,2025-02-02 03:48:00,42.7,7.11,11.46,2.292
1831,7,2025-02-02 03:48:00,69.3,7.63,13.19,2.638
1832,8,2025-02-02 03:48:00,75.4,6.31,10.54,2.108
1833,9,2025-02-02 03:48:00,92.4,1.84,21.01,4.202
1834,10,2025-02-02 03:48:00,71.9,0.23,23.78,4.756
1835,11,2025-02-02 03:48:00,40.7,4.55,14.34,2.868
1836,12,2025-02-02 03:48:00,61.6,3.89,13.11,2.622
1837,13,2025-02-02 03:48:00,59.3,5.04,24.34,4.868
1838,14,2025-02-02 03:48:00,83.7,6.84,12.55,2.51
1839,15,2025-02-02 03:48:00,54.4,6.76,10.68,2.136
1840,16,2025-02-02 03:48:00,70.0,2.42,16.39,3.278
1841,1,2025-02-02 04:00:00,37.7,0.88,10.69,2.138
1842,2,2025-02-02 04:00:00,43.9,7.32,8.63,1.726
1843,3,2025-02-02 04:00:00,83.4,6.79,4.81,0.962
1844,4,2025-02-02 04:00:00,49.3,7.4,5.82,1.164
1845,5,2025-02-02 04:00:00,97.6,2.19,15.79,3.158
1846,6,2025-02-02 04:00:00,69.1,7.41,10.56,2.112
1847,7,2025-02-02 04:00:00,71.2,0.7,16.43,3.286
1848,8,2025-02-02 04:00:00,94.4,2.36,17.16,3.432
1849,9,2025-02-02 04:00:00,57.9,0.58,8.07,1.614
1850,10,2025-02-02 04:00:00,71.5,2.35,11.29,2.258
1851,11,2025-02-02 04:00:00,45.1,1.31,17.18,3.436
1852,12,2025-02-02 04:00:00,44.3,0.86,14.42,2.884
1853,13,2025-02-02 04:00:00,59.5,1.37,11.45,2.29
1854,14,2025-02-02 04:00:00,79.1,0.45,28.72,5.744
1855,15,2025-02-02 04:00:00,40.5,4.61,25.45,5.09
1856,16,2025-02-02 04:00:00,80.1,5.18,18.14,3.628
1857,1,2025-02-02 04:12:00,92.3,1.45,5.45,1.09
1858,2,2025-02-02 04:12:00,58.3,7.41,13.13,2.626
1859,3,2025-02-02 04:12:00,85.4,6.05,10.97,2.194
1860,4,2025-02-02 04:12:00,62.1,8.09,13.75,2.75
1861,5,2025-02-02 04:12:00,69.9,1.2,9.84,1.968
1862,6,2025-02-02 04:12:00,68.8,3.79,15.33,3.066
1863,7,2025-02-02 04:12:00,81.3,3.28,10.02,2.004
1864,8,2025-02-02 04:12:00,49.4,0.46,11.47,2.294
1865,9,2025-02-02 04:12:00,97.1,5.04,17.4,3.48
1866,10,2025-02-02 04:12:00,60.1,3.42,8.05,1.61
1867,11,2025-02-02 04:12:00,51.5,0.72,20.1,4.02
1868,12,2025-02-02 04:12:00,59.2,6.98,8.09,1.618
1869,13,2025-02-02 04:12:00,43.4,5.71,19.27,3.854
1870,14,2025-02-02 04:12:00,80.5,1.3,19.5,3.9
1871,15,2025-02-02 04:12:00,91.3,0.58,18.37,3.674
1872,16,2025-02-02 04:12:00,73.1,1.38,19.7,3.94
1873,1,2025-02-02 04:24:00,55.9,3.17,5.12,1.024
1874,2,2025-02-02 04:24:00,69.5,7.94,13.23,2.646
1875,3,2025-02-02 04:24:00,88.1,7.66,5.11,1.022
1876,4,2025-02-02 04:24:00,92.8,2.12,15.32,3.064
1877,5,2025-02-02 04:24:00,47.3,1.69,6.64,1.328
1878,6,2025-02-02 04:24:00,55.9,6.34,7.47,1.494
1879,7,2025-02-02 04:24:00,43.4,3.79,6.41,1.282
1880,8,2025-02-02 04:24:00,43.4,3.9,8.36,1.672
1881,9,2025-02-02 04:24:00,37.8,0.28,9.88,1.976
1882,10,2025-02-02 04:24:00,88.6,7.13,23.29,4.658
1883,11,2025-02-02 04:24:00,79.7,7.79,24.42,4.884
1884,12,2025-02-02 04:24:00,71.5,2.0,18.68,3.736
1885,13,2025-02-02 04:24:00,35.9,1.21,23.99,4.798
1886,14,2025-02-02 04:24:00,84.8,2.06,16.95,3.39
1887,15,2025-02-02 04:24:00,60.5,4.96,29.82,5.964
1888,16,2025-02-02 04:24:00,47.0,0.68,11.78,2.356
1889,1,2025-02-02 04:36:00,62.4,5.2,4.79,0.958
1890,2,2025-02-02 04:36:00,80.3,5.26,7.94,1.588
1891,3,2025-02-02 04:36:00,43.2,6.65,12.96,2.592
1892,4,2025-02-02 04:36:00,57.6,0.96,8.81,1.762
1893,5,2025-02-02 04:36:00,91.7,3.34,7.71,1.542
1894,6,2025-02-02 04:36:00,65.2,7.69,13.1,2.62
1895,7,2025-02-02 04:36:00,59.3,1.16,9.86,1.972
1896,8,2025-02-02 04:36:00,73.2,2.82,6.8,1.36
1897,9,2025-02-02 04:36:00,76.2,7.38,7.11,1.422
1898,10,2025-02-02 04:36:00,86.5,6.02,12.41,2.482
1899,11,2025-02-02 04:36:00,40.5,3.65,21.86,4.372
1900,12,2025-02-02 04:36:00,77.2,7.83,17.53,3.506
1901,13,2025-02-02 04:36:00,66.6,6.92,13.28,2.656
1902,14,2025-02-02 04:36:00,66.3,8.01,15.64,3.128
1903,15,2025-02-02 04:36:00,43.8,6.25,12.55,2.51
1904,16,2025-02-02 04:36:00,45.8,2.39,18.48,3.696
1905,1,2025-02-02 04:48:00,51.2,1.44,4.15,0.83
1906,2,2025-02-02 04:48:00,60.3,3.18,6.95,1.39
1907,3,2025-02-02 04:48:00,78.0,1.03,6.9,1.38
1908,4,2025-02-02 04:48:00,76.6,6.19,8.5,1.7
1909,5,2025-02-02 04:48:00,89.4,6.39,9.81,1.962
1910,6,2025-02-02 04:48:00,54.4,4.89,10.37,2.074
1911,7,2025-02-02 04:48:00,67.1,4.27,9.93,1.986
1912,8,2025-02-02 04:48:00,61.0,7.91,11.21,2.242
1913,9,2025-02-02 04:48:00,37.8,6.51,12.78,2.556
1914,10,2025-02-02 04:48:00,42.1,1.11,13.55,2.71
1915,11,2025-02-02 04:48:00,34.8,4.81,15.65,3.13
1916,12,2025-02-02 04:48:00,62.9,6.01,8.06,1.612
1917,13,2025-02-02 04:48:00,60.4,5.88,8.31,1.662
1918,14,2025-02-02 04:48:00,36.8,4.02,21.72,4.344
1919,15,2025-02-02 04:48:00,71.6,5.87,12.98,2.596
1920,16,2025-02-02 04:48:00,88.8,1.86,28.2,5.64
1921,1,2025-02-02 05:00:00,71.7,0.48,8.49,1.698
1922,2,2025-02-02 05:00:00,53.9,1.52,10.43,2.086
1923,3,2025-02-02 05:00:00,83.0,0.31,12.07,2.414
1924,4,2025-02-02 05:00:00,35.4,7.48,15.6,3.12
1925,5,2025-02-02 05:00:00,88.2,7.08,11.96,2.392
1926,6,2025-02-02 05:00:00,38.2,5.48,6.36,1.272
1927,7,2025-02-02 05:00:00,92.0,0.76,17.15,3.43
1928,8,2025-02-02 05:00:00,42.1,4.86,20.03,4.006
1929,9,2025-02-02 05:00:00,69.6,5.26,16.84,3.368
1930,10,2025-02-02 05:00:00,44.9,3.01,12.62,2.524
1931,11,2025-02-02 05:00:00,60.0,3.87,15.7,3.14
1932,12,2025-02-02 05:00:00,64.1,7.61,11.8,2.36
1933,13,2025-02-02 05:00:00,69.3,6.42,28.08,5.616
1934,14,2025-02-02 05:00:00,54.4,0.85,11.3,2.26
1935,15,2025-02-02 05:00:00,34.4,6.01,25.37,5.074
1936,16,2025-02-02 05:00:00,48.0,2.95,18.44,3.688
1937,1,2025-02-02 05:12:00,74.5,7.52,11.73,2.346
1938,2,2025-02-02 05:12:00,95.9,1.52,3.9,0.78
1939,3,2025-02-02 05:12:00,97.3,2.04,7.42,1.484
1940,4,2025-02-02 05:12:00,41.2,4.24,14.77,2.954
1941,5,2025-02-02 05:12:00,54.4,7.22,10.67,2.134
1942,6,2025-02-02 05:12:00,45.0,4.11,8.28,1.656
1943,7,2025-02-02 05:12:00,88.1,7.59,14.72,2.944
1944,8,2025-02-02 05:12:00,34.6,2.12,16.37,3.274
1945,9,2025-02-02 05:12:00,76.6,5.83,7.43,1.486
1946,10,2025-02-02 05:12:00,97.4,3.89,9.48,1.896
1947,11,2025-02-02 05:12:00,44.3,5.62,14.76,2.952
1948,12,2025-02-02 05:12:00,68.9,4.03,18.28,3.656
1949,13,2025-02-02 05:12:00,87.2,7.98,24.64,4.928
1950,14,2025-02-02 05:12:00,86.6,1.95,19.82,3.964
1951,15,2025-02-02 05:12:00,79.8,4.87,10.51,2.102
1952,16,2025-02-02 05:12:00,69.4,1.65,11.63,2.326
1953,1,2025-02-02 05:24:00,86.2,3.39,8.08,1.616
1954,2,2025-02-02 05:24:00,51.3,7.75,8.74,1.748
1955,3,2025-02-02 05:24:00,79.6,2.39,11.23,2.246
1956,4,2025-02-02 05:24:00,56.0,4.6,15.34,3.068
1957,5,2025-02-02 05:24:00,68.7,0.63,16.67,3.334
1958,6,2025-02-02 05:24:00,53.5,1.17,6.96,1.392
1959,7,2025-02-02 05:24:00,71.1,7.16,11.17,2.234
1960,8,2025-02-02 05:24:00,74.4,2.82,16.6,3.32
1961,9,2025-02-02 05:24:00,68.3,0.34,18.39,3.678
1962,10,2025-02-02 05:24:00,84.8,5.36,22.59,4.518
1963,11,2025-02-02 05:24:00,97.1,1.65,10.0,2.0
1964,12,2025-02-02 05:24:00,80.5,3.22,24.6,4.92
1965,13,2025-02-02 05:24:00,69.7,1.14,16.13,3.226
1966,14,2025-02-02 05:24:00,73.0,1.33,25.44,5.088
1967,15,2025-02-02 05:24:00,76.9,7.58,29.33,5.866
1968,16,2025-02-02 05:24:00,80.1,5.96,20.2,4.04
1969,1,2025-02-02 05:36:00,61.1,7.87,7.05,1.41
1970,2,2025-02-02 05:36:00,56.8,7.77,13.05,2.61
1971,3,2025-02-02 05:36:00,47.8,7.26,4.38,0.876
1972,4,2025-02-02 05:36:00,85.6,3.4,7.55,1.51
1973,5,2025-02-02 05:36:00,81.4,4.22,16.35,3.27
1974,6,2025-02-02 05:36:00,55.9,1.04,16.72,3.344
1975,7,2025-02-02 05:36:00,47.9,6.28,12.48,2.496
1976,8,2025-02-02 05:36:00,74.5,0.81,7.13,1.426
1977,9,2025-02-02 05:36:00,66.2,3.72,13.62,2.724
1978,10,2025-02-02 05:36:00,42.7,3.2,13.85,2.77
1979,11,2025-02-02 05:36:00,44.3,2.18,22.4,4.48
1980,12,2025-02-02 05:36:00,84.8,3.35,16.97,3.394
1981,13,2025-02-02 05:36:00,77.2,1.25,11.78,2.356
1982,14,2025-02-02 05:36:00,72.8,5.52,21.07,4.214
1983,15,2025-02-02 05:36:00,83.5,4.54,17.3,3.46
1984,16,2025-02-02 05:36:00,51.0,3.17,24.03,4.806
1985,1,2025-02-02 05:48:00,92.9,5.34,3.66,0.732
1986,2,2025-02-02 05:48:00,52.2,4.58,9.96,1.992
1987,3,2025-02-02 05:48:00,72.7,0.52,8.64,1.728
1988,4,2025-02-02 05:48:00,45.0,7.38,12.6,2.52
1989,5,2025-02-02 05:48:00,76.3,2.45,6.33,1.266
1990,6,2025-02-02 05:48:00,83.7,2.59,18.03,3.606
1991,7,2025-02-02 05:48:00,89.7,7.45,12.08,2.416
1992,8,2025-02-02 05:48:00,80.5,1.39,8.6,1.72
1993,9,2025-02-02 05:48:00,51.8,4.5,12.67,2.534
1994,10,2025-02-02 05:48:00,78.6,5.01,22.57,4.514
1995,11,2025-02-02 05:48:00,84.1,8.08,18.76,3.752
1996,12,2025-02-02 05:48:00,43.6,1.86,11.82,2.364
1997,13,2025-02-02 05:48:00,51.2,1.5,17.58,3.516
1998,14,2025-02-02 05:48:00,68.8,5.01,11.08,2.216
1999,15,2025-02-02 05:48:00,49.0,3.18,25.38,5.076
2000,16,2025-02-02 05:48:00,76.4,3.5,19.24,3.848
2001,1,2025-02-02 06:00:00,66.8,6.34,7.5,1.5
2002,2,2025-02-02 06:00:00,94.8,3.25,5.12,1.024
2003,3,2025-02-02 06:00:00,51.6,1.8,12.19,2.438
2004,4,2025-02-02 06:00:00,61.5,3.95,13.99,2.798
2005,5,2025-02-02 06:00:00,43.6,1.53,11.72,2.344
2006,6,2025-02-02 06:00:00,63.1,7.29,17.35,3.47
2007,7,2025-02-02 06:00:00,54.9,5.36,6.72,1.344
2008,8,2025-02-02 06:00:00,89.0,1.35,14.34,2.868
2009,9,2025-02-02 06:00:00,76.6,3.0,14.06,2.812
2010,10,2025-02-02 06:00:00,73.3,7.25,17.99,3.598
2011,11,2025-02-02 06:00:00,69.0,5.0,14.17,2.834
2012,12,2025-02-02 06:00:00,34.5,1.47,23.97,4.794
2013,13,2025-02-02 06:00:00,73.4,2.72,12.8,2.56
2014,14,2025-02-02 06:00:00,48.0,6.99,22.74,4.548
2015,15,2025-02-02 06:00:00,35.6,5.32,13.46,2.692
2016,16,2025-02-02 06:00:00,47.7,1.58,10.91,2.182
2017,1,2025-02-02 06:12:00,69.5,7.58,7.81,1.562
2018,2,2025-02-02 06:12:00,72.5,1.74,4.23,0.846
2019,3,2025-02-02 06:12:00,91.2,2.04,5.79,1.158
2020,4,2025-02-02 06:12:00,34.1,3.96,10.36,2.072
2021,5,2025-02-02 06:12:00,34.2,2.24,13.16,2.632
2022,6,2025-02-02 06:12:00,52.6,4.5,6.74,1.348
2023,7,2025-02-02 06:12:00,55.4,1.51,7.61,1.522
2024,8,2025-02-02 06:12:00,55.9,6.88,8.03,1.606
2025,9,2025-02-02 06:12:00,46.9,2.33,14.53,2.906
2026,10,2025-02-02 06:12:00,71.8,7.08,22.6,4.52
2027,11,2025-02-02 06:12:00,37.6,4.69,9.3,1.86
2028,12,2025-02-02 06:12:00,61.5,4.59,22.98,4.596
2029,13,2025-02-02 06:12:00,96.6,1.88,12.74,2.548
2030,14,2025-02-02 06:12:00,41.6,7.14,26.08,5.216
2031,15,2025-02-02 06:12:00,62.9,0.51,21.44,4.288
2032,16,2025-02-02 06:12:00,53.2,1.19,31.72,6.344
2033,1,2025-02-02 06:24:00,38.8,1.93,7.94,1.588
2034,2,2025-02-02 06:24:00,86.7,7.89,6.86,1.372
2035,3,2025-02-02 06:24:00,94.3,1.71,14.43,2.886
2036,4,2025-02-02 06:24:00,35.0,0.87,7.52,1.504
2037,5,2025-02-02 06:24:00,80.6,7.25,16.34,3.268
2038,6,2025-02-02 06:24:00,76.9,6.9,7.62,1.524
2039,7,2025-02-02 06:24:00,50.3,1.89,14.46,2.892
2040,8,2025-02-02 06:24:00,67.4,2.84,9.83,1.966
2041,9,2025-02-02 06:24:00,84.1,2.33,7.91,1.582
2042,10,2025-02-02 06:24:00,35.5,2.05,12.95,2.59
2043,11,2025-02-02 06:24:00,64.7,5.18,13.45,2.69
2044,12,2025-02-02 06:24:00,42.3,1.82,23.53,4.706
2045,13,2025-02-02 06:24:00,60.5,8.1,28.07,5.614
2046,14,2025-02-02 06:24:00,94.4,3.79,12.51,2.502
2047,15,2025-02-02 06:24:00,76.5,1.22,23.35,4.67
2048,16,2025-02-02 06:24:00,48.3,1.52,24.79,4.958
2049,1,2025-02-02 06:36:00,97.7,7.87,5.39,1.078
2050,2,2025-02-02 06:36:00,58.5,6.2,7.6,1.52
2051,3,2025-02-02 06:36:00,40.3,7.38,14.41,2.882
2052,4,2025-02-02 06:36:00,47.7,2.34,11.4,2.28
2053,5,2025-02-02 06:36:00,41.1,2.46,15.3,3.06
2054,6,2025-02-02 06:36:00,65.8,4.78,9.69,1.938
2055,7,2025-02-02 06:36:00,72.4,4.38,6.34,1.268
2056,8,2025-02-02 06:36:00,70.0,6.98,8.13,1.626
2057,9,2025-02-02 06:36:00,62.1,4.16,15.42,3.084
2058,10,2025-02-02 06:36:00,52.5,1.87,22.91,4.582
2059,11,2025-02-02 06:36:00,89.1,5.34,8.26,1.652
2060,12,2025-02-02 06:36:00,62.4,7.81,23.45,4.69
2061,13,2025-02-02 06:36:00,35.2,5.11,13.7,2.74
2062,14,2025-02-02 06:36:00,95.0,5.86,27.34,5.468
2063,15,2025-02-02 06:36:00,43.5,4.3,24.73,4.946
2064,16,2025-02-02 06:36:00,54.6,3.41,27.36,5.472
2065,1,2025-02-02 06:48:00,76.8,5.54,5.94,1.188
2066,2,2025-02-02 06:48:00,92.7,7.15,8.82,1.764
2067,3,2025-02-02 06:48:00,47.5,5.4,5.57,1.114
2068,4,2025-02-02 06:48:00,96.3,2.07,9.57,1.914
2069,5,2025-02-02 06:48:00,48.3,5.28,12.03,2.406
2070,6,2025-02-02 06:48:00,81.4,5.46,6.83,1.366
2071,7,2025-02-02 06:48:00,63.9,1.06,16.22,3.244
2072,8,2025-02-02 06:48:00,51.4,7.03,17.23,3.446
2073,9,2025-02-02 06:48:00,74.4,4.7,14.85,2.97
2074,10,2025-02-02 06:48:00,56.7,5.14,23.43,4.686
2075,11,2025-02-02 06:48:00,81.5,4.61,20.52,4.104
2076,12,2025-02-02 06:48:00,74.4,3.41,15.53,3.106
2077,13,2025-02-02 06:48:00,77.0,5.46,20.91,4.182
2078,14,2025-02-02 06:48:00,83.0,6.71,23.09,4.618
2079,15,2025-02-02 06:48:00,83.3,2.53,17.62,3.524
2080,16,2025-02-02 06:48:00,36.4,1.89,26.22,5.244
2081,1,2025-02-02 07:00:00,66.9,7.38,3.61,0.722
2082,2,2025-02-02 07:00:00,36.8,5.53,10.02,2.004
2083,3,2025-02-02 07:00:00,69.4,2.67,7.47,1.494
