reading_id,machine_id,recorded_at,temperature_c,vibration_rms,power_kw,energy_kwh
2080,4,2025-03-03 01:15:00,45.0,5.71,10.09,2.522
2081,5,2025-03-03 01:15:00,40.7,2.66,12.12,3.03
2082,6,2025-03-03 01:15:00,52.9,0.62,7.96,1.99
2083,7,2025-03-03 01:15:00,78.4,3.61,9.79,2.447
2084,8,2025-03-03 01:15:00,64.0,6.4,14.91,3.728
2085,9,2025-03-03 01:15:00,41.6,1.24,16.11,4.027
2086,10,2025-03-03 01:15:00,41.4,5.31,12.88,3.22
2087,11,2025-03-03 01:15:00,72.0,0.51,23.67,5.918
2088,12,2025-03-03 01:15:00,46.7,1.12,14.88,3.72
2089,1,2025-03-03 01:30:00,42.3,6.05,8.25,2.062
2090,2,2025-03-03 01:30:00,78.7,2.4,9.62,2.405
2091,3,2025-03-03 01:30:00,67.4,4.32,10.16,2.54
2092,4,2025-03-03 01:30:00,61.7,4.7,7.14,1.785
2093,5,2025-03-03 01:30:00,78.9,0.96,10.63,2.658
2094,6,2025-03-03 01:30:00,46.4,1.17,16.3,4.075
2095,7,2025-03-03 01:30:00,54.5,4.55,7.67,1.917
2096,8,2025-03-03 01:30:00,81.7,3.76,14.21,3.553
2097,9,2025-03-03 01:30:00,51.7,4.11,15.01,3.752
2098,10,2025-03-03 01:30:00,87.5,1.26,8.77,2.192
2099,11,2025-03-03 01:30:00,75.7,5.74,9.88,2.47
2100,12,2025-03-03 01:30:00,74.6,5.29,15.76,3.94
2101,1,2025-03-03 01:45:00,53.6,5.36,6.73,1.683
2102,2,2025-03-03 01:45:00,70.9,4.28,5.1,1.275
2103,3,2025-03-03 01:45:00,87.1,1.08,9.47,2.368
2104,4,2025-03-03 01:45:00,81.5,4.24,5.66,1.415
2105,5,2025-03-03 01:45:00,88.5,6.17,10.59,2.647
2106,6,2025-03-03 01:45:00,83.5,2.73,9.22,2.305
2107,7,2025-03-03 01:45:00,61.6,2.93,7.28,1.82
2108,8,2025-03-03 01:45:00,47.6,4.14,13.12,3.28
2109,9,2025-03-03 01:45:00,56.3,3.87,22.12,5.53
2110,10,2025-03-03 01:45:00,80.1,5.44,18.99,4.747
2111,11,2025-03-03 01:45:00,89.3,6.22,17.93,4.482
2112,12,2025-03-03 01:45:00,65.1,1.15,22.3,5.575
2113,1,2025-03-03 02:00:00,40.8,1.14,8.13,2.033
2114,2,2025-03-03 02:00:00,38.8,2.94,8.93,2.232
2115,3,2025-03-03 02:00:00,62.5,2.22,5.8,1.45
2116,4,2025-03-03 02:00:00,61.9,3.31,7.66,1.915
2117,5,2025-03-03 02:00:00,79.1,3.17,15.45,3.862
2118,6,2025-03-03 02:00:00,88.5,5.4,13.39,3.348
2119,7,2025-03-03 02:00:00,74.5,3.71,18.59,4.647
2120,8,2025-03-03 02:00:00,59.9,2.32,15.27,3.817
2121,9,2025-03-03 02:00:00,41.3,0.93,18.38,4.595
2122,10,2025-03-03 02:00:00,58.3,3.98,12.6,3.15
2123,11,2025-03-03 02:00:00,70.7,1.73,11.79,2.947
2124,12,2025-03-03 02:00:00,67.4,1.0,15.37,3.842
2125,1,2025-03-03 02:15:00,91.9,5.66,8.4,2.1
2126,2,2025-03-03 02:15:00,82.9,4.94,6.2,1.55
2127,3,2025-03-03 02:15:00,77.2,6.22,5.7,1.425
2128,4,2025-03-03 02:15:00,56.5,4.36,8.67,2.167
2129,5,2025-03-03 02:15:00,82.9,1.05,7.57,1.893
2130,6,2025-03-03 02:15:00,45.8,5.95,15.74,3.935
2131,7,2025-03-03 02:15:00,60.4,5.88,12.28,3.07
2132,8,2025-03-03 02:15:00,47.9,1.32,9.71,2.428
2133,9,2025-03-03 02:15:00,49.3,0.53,19.94,4.985
2134,10,2025-03-03 02:15:00,61.1,3.62,16.98,4.245
2135,11,2025-03-03 02:15:00,81.2,6.3,24.17,6.043
2136,12,2025-03-03 02:15:00,53.3,5.39,21.5,5.375
2137,1,2025-03-03 02:30:00,40.3,3.34,7.74,1.935
2138,2,2025-03-03 02:30:00,66.9,5.57,5.67,1.417
2139,3,2025-03-03 02:30:00,82.4,1.41,5.07,1.268
2140,4,2025-03-03 02:30:00,89.0,4.57,8.7,2.175
2141,5,2025-03-03 02:30:00,83.2,3.17,11.34,2.835
2142,6,2025-03-03 02:30:00,57.8,3.46,9.25,2.312
2143,7,2025-03-03 02:30:00,50.1,4.6,7.28,1.82
2144,8,2025-03-03 02:30:00,47.2,3.76,15.12,3.78
2145,9,2025-03-03 02:30:00,65.5,2.53,13.39,3.348
2146,10,2025-03-03 02:30:00,39.4,3.36,21.75,5.438
2147,11,2025-03-03 02:30:00,76.4,2.25,9.65,2.413
2148,12,2025-03-03 02:30:00,60.1,5.89,15.42,3.855
2149,1,2025-03-03 02:45:00,78.9,3.17,8.04,2.01
2150,2,2025-03-03 02:45:00,65.9,5.62,9.13,2.283
2151,3,2025-03-03 02:45:00,46.5,1.98,5.11,1.278
2152,4,2025-03-03 02:45:00,83.1,5.83,11.88,2.97
2153,5,2025-03-03 02:45:00,81.5,3.94,7.1,1.775
2154,6,2025-03-03 02:45:00,75.8,3.13,8.45,2.112
2155,7,2025-03-03 02:45:00,75.2,5.22,9.18,2.295
2156,8,2025-03-03 02:45:00,60.3,6.35,7.6,1.9
2157,9,2025-03-03 02:45:00,91.6,2.57,16.4,4.1
2158,10,2025-03-03 02:45:00,88.9,2.62,14.82,3.705
2159,11,2025-03-03 02:45:00,90.0,2.45,14.62,3.655
2160,12,2025-03-03 02:45:00,70.2,1.49,16.4,4.1
2161,1,2025-03-03 03:00:00,52.7,5.34,5.23,1.308
2162,2,2025-03-03 03:00:00,82.6,0.41,6.24,1.56
2163,3,2025-03-03 03:00:00,70.5,2.49,9.81,2.453
2164,4,2025-03-03 03:00:00,42.1,4.86,11.37,2.842
2165,5,2025-03-03 03:00:00,65.3,5.78,6.27,1.567
2166,6,2025-03-03 03:00:00,46.1,4.46,8.51,2.127
2167,7,2025-03-03 03:00:00,47.0,1.09,14.58,3.645
2168,8,2025-03-03 03:00:00,40.0,4.96,18.37,4.593
2169,9,2025-03-03 03:00:00,89.7,5.67,10.27,2.567
2170,10,2025-03-03 03:00:00,91.7,2.9,18.6,4.65
2171,11,2025-03-03 03:00:00,60.8,2.11,21.88,5.47
2172,12,2025-03-03 03:00:00,73.3,4.19,14.56,3.64
2173,1,2025-03-03 03:15:00,65.5,3.94,3.95,0.988
2174,2,2025-03-03 03:15:00,61.5,0.97,5.44,1.36
2175,3,2025-03-03 03:15:00,54.8,2.39,9.16,2.29
2176,4,2025-03-03 03:15:00,71.1,2.2,12.45,3.112
2177,5,2025-03-03 03:15:00,79.2,1.81,11.76,2.94
2178,6,2025-03-03 03:15:00,85.4,4.51,9.52,2.38
2179,7,2025-03-03 03:15:00,82.6,5.91,15.46,3.865
2180,8,2025-03-03 03:15:00,82.8,2.54,9.5,2.375
2181,9,2025-03-03 03:15:00,72.6,1.72,11.29,2.822
2182,10,2025-03-03 03:15:00,52.8,3.04,13.86,3.465
2183,11,2025-03-03 03:15:00,51.6,2.52,13.64,3.41
2184,12,2025-03-03 03:15:00,68.4,6.35,13.51,3.377
2185,1,2025-03-03 03:30:00,77.5,2.87,4.15,1.038
2186,2,2025-03-03 03:30:00,56.3,6.03,4.52,1.13
2187,3,2025-03-03 03:30:00,70.5,3.01,6.24,1.56
2188,4,2025-03-03 03:30:00,61.4,0.41,7.19,1.798
2189,5,2025-03-03 03:30:00,41.7,1.03,6.53,1.633
2190,6,2025-03-03 03:30:00,61.0,1.08,14.78,3.695
2191,7,2025-03-03 03:30:00,91.7,1.36,10.42,2.605
2192,8,2025-03-03 03:30:00,69.7,4.86,8.09,2.022
2193,9,2025-03-03 03:30:00,57.9,3.55,20.44,5.11
2194,10,2025-03-03 03:30:00,63.4,4.73,22.18,5.545
2195,11,2025-03-03 03:30:00,42.5,0.87,24.23,6.058
2196,12,2025-03-03 03:30:00,42.5,3.14,11.94,2.985
2197,1,2025-03-03 03:45:00,65.1,5.96,6.72,1.68
2198,2,2025-03-03 03:45:00,77.3,4.73,4.03,1.008
2199,3,2025-03-03 03:45:00,69.6,6.03,10.63,2.658
2200,4,2025-03-03 03:45:00,90.4,4.89,12.57,3.143
2201,5,2025-03-03 03:45:00,62.4,6.24,8.48,2.12
2202,6,2025-03-03 03:45:00,76.4,4.49,15.31,3.828
2203,7,2025-03-03 03:45:00,57.9,3.96,9.91,2.478
2204,8,2025-03-03 03:45:00,74.5,4.97,19.45,4.862
2205,9,2025-03-03 03:45:00,71.6,4.83,18.55,4.638
2206,10,2025-03-03 03:45:00,84.2,5.25,17.8,4.45
2207,11,2025-03-03 03:45:00,65.0,4.88,11.95,2.987
2208,12,2025-03-03 03:45:00,50.0,2.25,22.89,5.723
2209,1,2025-03-03 04:00:00,62.9,2.45,6.61,1.653
2210,2,2025-03-03 04:00:00,80.3,6.01,6.47,1.617
2211,3,2025-03-03 04:00:00,49.2,3.45,5.5,1.375
2212,4,2025-03-03 04:00:00,59.5,5.6,6.18,1.545
2213,5,2025-03-03 04:00:00,91.9,6.39,6.51,1.627
2214,6,2025-03-03 04:00:00,38.9,3.32,10.84,2.71
2215,7,2025-03-03 04:00:00,45.3,5.39,17.69,4.423
2216,8,2025-03-03 04:00:00,89.1,6.3,10.3,2.575
2217,9,2025-03-03 04:00:00,67.7,4.2,13.99,3.498
2218,10,2025-03-03 04:00:00,71.4,2.49,19.74,4.935
2219,11,2025-03-03 04:00:00,80.9,4.39,21.35,5.338
2220,12,2025-03-03 04:00:00,49.1,2.01,11.77,2.942
2221,1,2025-03-03 04:15:00,69.2,6.05,4.26,1.065
2222,2,2025-03-03 04:15:00,83.7,3.31,9.67,2.417
2223,3,2025-03-03 04:15:00,72.4,3.22,8.99,2.248
2224,4,2025-03-03 04:15:00,41.5,4.98,10.88,2.72
2225,5,2025-03-03 04:15:00,67.5,5.22,6.31,1.577
2226,6,2025-03-03 04:15:00,73.7,3.54,8.92,2.23
2227,7,2025-03-03 04:15:00,61.3,3.14,7.09,1.772
2228,8,2025-03-03 04:15:00,54.9,3.73,8.96,2.24
2229,9,2025-03-03 04:15:00,44.0,2.22,8.42,2.105
2230,10,2025-03-03 04:15:00,70.8,3.73,14.53,3.632
2231,11,2025-03-03 04:15:00,45.1,1.17,20.76,5.19
2232,12,2025-03-03 04:15:00,45.4,0.68,21.47,5.367
2233,1,2025-03-03 04:30:00,88.0,4.42,5.9,1.475
2234,2,2025-03-03 04:30:00,52.8,5.94,6.53,1.633
2235,3,2025-03-03 04:30:00,49.0,6.33,12.13,3.033
2236,4,2025-03-03 04:30:00,42.7,6.5,12.7,3.175
2237,5,2025-03-03 04:30:00,54.8,1.16,13.63,3.408
2238,6,2025-03-03 04:30:00,55.0,2.81,14.34,3.585
2239,7,2025-03-03 04:30:00,59.4,5.21,12.41,3.103
2240,8,2025-03-03 04:30:00,55.1,4.82,13.0,3.25
2241,9,2025-03-03 04:30:00,61.2,4.62,15.47,3.868
2242,10,2025-03-03 04:30:00,67.6,5.66,18.79,4.697
2243,11,2025-03-03 04:30:00,76.2,4.93,22.58,5.645
2244,12,2025-03-03 04:30:00,74.9,3.09,20.96,5.24
2245,1,2025-03-03 04:45:00,38.9,5.14,4.44,1.11
2246,2,2025-03-03 04:45:00,53.1,1.42,8.29,2.072
2247,3,2025-03-03 04:45:00,52.9,5.15,11.11,2.777
2248,4,2025-03-03 04:45:00,72.2,3.73,12.69,3.172
2249,5,2025-03-03 04:45:00,59.2,0.6,10.17,2.542
2250,6,2025-03-03 04:45:00,81.2,1.41,11.21,2.803
2251,7,2025-03-03 04:45:00,89.8,2.6,7.9,1.975
2252,8,2025-03-03 04:45:00,38.8,2.61,13.33,3.333
2253,9,2025-03-03 04:45:00,57.7,4.34,20.23,5.058
2254,10,2025-03-03 04:45:00,69.2,1.15,20.32,5.08
2255,11,2025-03-03 04:45:00,71.9,1.0,19.17,4.793
2256,12,2025-03-03 04:45:00,64.3,3.48,16.36,4.09
2257,1,2025-03-03 05:00:00,85.2,5.11,3.53,0.882
2258,2,2025-03-03 05:00:00,75.7,3.32,6.5,1.625
2259,3,2025-03-03 05:00:00,74.6,3.73,12.29,3.072
2260,4,2025-03-03 05:00:00,75.2,5.62,10.48,2.62
2261,5,2025-03-03 05:00:00,57.2,2.95,10.12,2.53
2262,6,2025-03-03 05:00:00,81.8,3.96,16.23,4.058
2263,7,2025-03-03 05:00:00,57.1,0.75,15.72,3.93
2264,8,2025-03-03 05:00:00,81.9,3.58,13.12,3.28
2265,9,2025-03-03 05:00:00,45.3,6.06,14.57,3.643
2266,10,2025-03-03 05:00:00,50.7,2.34,18.68,4.67
2267,11,2025-03-03 05:00:00,40.7,5.7,18.57,4.643
2268,12,2025-03-03 05:00:00,70.6,3.7,25.04,6.26
2269,1,2025-03-03 05:15:00,64.1,3.66,3.65,0.912
2270,2,2025-03-03 05:15:00,84.2,2.1,7.67,1.917
2271,3,2025-03-03 05:15:00,70.0,3.54,9.89,2.473
2272,4,2025-03-03 05:15:00,70.2,6.05,5.83,1.458
2273,5,2025-03-03 05:15:00,75.6,1.14,8.62,2.155
2274,6,2025-03-03 05:15:00,67.1,2.68,15.29,3.822
2275,7,2025-03-03 05:15:00,57.6,2.82,17.46,4.365
2276,8,2025-03-03 05:15:00,53.9,6.43,17.35,4.338
2277,9,2025-03-03 05:15:00,81.5,1.84,21.04,5.26
2278,10,2025-03-03 05:15:00,38.9,3.99,10.27,2.567
2279,11,2025-03-03 05:15:00,64.1,3.14,20.53,5.133
2280,12,2025-03-03 05:15:00,60.7,6.07,17.79,4.447
2281,1,2025-03-03 05:30:00,42.2,0.75,7.51,1.877
2282,2,2025-03-03 05:30:00,51.2,4.71,9.78,2.445
2283,3,2025-03-03 05:30:00,79.7,5.37,7.19,1.798
2284,4,2025-03-03 05:30:00,87.2,4.21,13.95,3.487
2285,5,2025-03-03 05:30:00,41.4,5.89,11.18,2.795
2286,6,2025-03-03 05:30:00,85.7,1.82,16.28,4.07
2287,7,2025-03-03 05:30:00,67.1,6.04,15.8,3.95
2288,8,2025-03-03 05:30:00,83.6,3.75,11.44,2.86
2289,9,2025-03-03 05:30:00,56.1,1.05,8.56,2.14
2290,10,2025-03-03 05:30:00,52.5,4.19,12.5,3.125
2291,11,2025-03-03 05:30:00,56.5,5.8,10.13,2.533
2292,12,2025-03-03 05:30:00,82.1,4.4,18.48,4.62
2293,1,2025-03-03 05:45:00,42.3,5.23,6.93,1.732
2294,2,2025-03-03 05:45:00,55.6,1.4,10.15,2.538
2295,3,2025-03-03 05:45:00,74.6,5.42,11.09,2.772
2296,4,2025-03-03 05:45:00,49.2,3.59,12.54,3.135
2297,5,2025-03-03 05:45:00,45.8,0.65,6.63,1.657
2298,6,2025-03-03 05:45:00,53.0,2.3,9.33,2.333
2299,7,2025-03-03 05:45:00,44.9,2.05,9.77,2.442
2300,8,2025-03-03 05:45:00,85.8,3.47,9.84,2.46
2301,9,2025-03-03 05:45:00,46.7,4.45,15.29,3.822
2302,10,2025-03-03 05:45:00,54.7,1.0,15.4,3.85
2303,11,2025-03-03 05:45:00,49.9,2.24,16.81,4.202
2304,12,2025-03-03 05:45:00,46.1,4.94,17.17,4.293
2305,1,2025-03-03 06:00:00,62.1,6.27,8.81,2.203
2306,2,2025-03-03 06:00:00,57.3,1.82,7.52,1.88
2307,3,2025-03-03 06:00:00,38.8,5.67,10.87,2.717
2308,4,2025-03-03 06:00:00,76.9,0.67,10.64,2.66
2309,5,2025-03-03 06:00:00,87.6,0.46,14.16,3.54
2310,6,2025-03-03 06:00:00,87.3,4.1,8.83,2.208
2311,7,2025-03-03 06:00:00,65.2,5.38,14.22,3.555
2312,8,2025-03-03 06:00:00,45.8,4.36,18.07,4.518
2313,9,2025-03-03 06:00:00,90.2,1.76,14.87,3.717
2314,10,2025-03-03 06:00:00,49.0,4.38,20.32,5.08
2315,11,2025-03-03 06:00:00,77.0,6.34,21.43,5.357
2316,12,2025-03-03 06:00:00,87.0,3.02,12.3,3.075
2317,1,2025-03-03 06:15:00,38.4,0.84,5.16,1.29
2318,2,2025-03-03 06:15:00,78.5,5.74,8.49,2.123
2319,3,2025-03-03 06:15:00,43.6,4.9,8.5,2.125
2320,4,2025-03-03 06:15:00,44.1,4.16,9.09,2.272
2321,5,2025-03-03 06:15:00,83.8,2.14,15.62,3.905
2322,6,2025-03-03 06:15:00,57.4,3.95,6.96,1.74
2323,7,2025-03-03 06:15:00,83.7,2.61,10.08,2.52
2324,8,2025-03-03 06:15:00,66.5,5.56,15.42,3.855
2325,9,2025-03-03 06:15:00,83.7,0.57,13.52,3.38
2326,10,2025-03-03 06:15:00,56.0,3.83,18.18,4.545
2327,11,2025-03-03 06:15:00,67.3,2.16,10.54,2.635
2328,12,2025-03-03 06:15:00,91.7,5.72,11.43,2.857
2329,1,2025-03-03 06:30:00,77.0,0.75,6.14,1.535
2330,2,2025-03-03 06:30:00,46.0,1.23,10.48,2.62
2331,3,2025-03-03 06:30:00,62.3,5.78,7.59,1.897
2332,4,2025-03-03 06:30:00,61.5,5.21,12.73,3.183
2333,5,2025-03-03 06:30:00,59.9,3.09,10.35,2.587
2334,6,2025-03-03 06:30:00,70.5,6.36,11.59,2.897
2335,7,2025-03-03 06:30:00,44.2,0.71,12.55,3.138
2336,8,2025-03-03 06:30:00,57.7,2.21,13.84,3.46
2337,9,2025-03-03 06:30:00,49.2,1.19,18.89,4.723
2338,10,2025-03-03 06:30:00,67.0,5.82,15.85,3.962
2339,11,2025-03-03 06:30:00,89.3,1.3,19.74,4.935
2340,12,2025-03-03 06:30:00,81.4,4.2,14.22,3.555
2341,1,2025-03-03 06:45:00,80.4,1.16,6.53,1.633
2342,2,2025-03-03 06:45:00,51.2,2.88,5.14,1.285
2343,3,2025-03-03 06:45:00,47.9,2.33,6.12,1.53
2344,4,2025-03-03 06:45:00,40.6,6.42,5.93,1.482
2345,5,2025-03-03 06:45:00,63.6,0.92,15.56,3.89
2346,6,2025-03-03 06:45:00,87.5,2.51,8.99,2.248
2347,7,2025-03-03 06:45:00,76.8,1.4,10.8,2.7
2348,8,2025-03-03 06:45:00,63.6,5.9,10.33,2.583
2349,9,2025-03-03 06:45:00,87.4,2.58,17.09,4.272
2350,10,2025-03-03 06:45:00,82.1,3.82,20.42,5.105
2351,11,2025-03-03 06:45:00,69.1,6.06,16.54,4.135
2352,12,2025-03-03 06:45:00,61.5,5.42,10.17,2.542
2353,1,2025-03-03 07:00:00,40.7,0.64,7.99,1.998
2354,2,2025-03-03 07:00:00,85.1,2.23,7.33,1.833
2355,3,2025-03-03 07:00:00,91.6,3.12,9.75,2.438
2356,4,2025-03-03 07:00:00,88.0,3.91,10.29,2.572
2357,5,2025-03-03 07:00:00,66.7,5.63,12.54,3.135
2358,6,2025-03-03 07:00:00,76.5,1.37,7.27,1.817
2359,7,2025-03-03 07:00:00,90.2,5.63,14.91,3.728
2360,8,2025-03-03 07:00:00,63.1,1.73,8.28,2.07
2361,9,2025-03-03 07:00:00,47.0,1.08,14.43,3.607
2362,10,2025-03-03 07:00:00,43.1,3.91,21.87,5.468
2363,11,2025-03-03 07:00:00,47.5,2.45,14.09,3.522
2364,12,2025-03-03 07:00:00,71.1,5.91,13.68,3.42
2365,1,2025-03-03 07:15:00,80.3,0.88,7.74,1.935
2366,2,2025-03-03 07:15:00,58.7,3.47,10.71,2.678
2367,3,2025-03-03 07:15:00,63.5,4.29,6.49,1.623
2368,4,2025-03-03 07:15:00,57.7,1.72,6.57,1.643
2369,5,2025-03-03 07:15:00,51.0,6.11,13.73,3.433
2370,6,2025-03-03 07:15:00,49.7,2.91,13.09,3.272
2371,7,2025-03-03 07:15:00,38.8,1.28,17.68,4.42
2372,8,2025-03-03 07:15:00,72.7,5.15,18.82,4.705
2373,9,2025-03-03 07:15:00,82.9,2.24,14.4,3.6
2374,10,2025-03-03 07:15:00,61.7,3.1,16.15,4.037
2375,11,2025-03-03 07:15:00,77.1,4.58,18.88,4.72
2376,12,2025-03-03 07:15:00,81.3,0.7,20.82,5.205
2377,1,2025-03-03 07:30:00,72.7,3.45,8.26,2.065
2378,2,2025-03-03 07:30:00,50.8,0.95,5.55,1.387
2379,3,2025-03-03 07:30:00,40.5,3.23,11.28,2.82
2380,4,2025-03-03 07:30:00,75.1,2.91,5.52,1.38
2381,5,2025-03-03 07:30:00,82.9,3.94,6.63,1.657
2382,6,2025-03-03 07:30:00,44.8,4.15,14.11,3.527
2383,7,2025-03-03 07:30:00,80.1,0.7,16.46,4.115
2384,8,2025-03-03 07:30:00,56.5,4.9,12.01,3.002
2385,9,2025-03-03 07:30:00,55.3,3.95,17.05,4.263
2386,10,2025-03-03 07:30:00,57.7,0.55,15.06,3.765
2387,11,2025-03-03 07:30:00,83.8,3.42,13.95,3.487
2388,12,2025-03-03 07:30:00,78.4,0.81,12.75,3.188
2389,1,2025-03-03 07:45:00,53.7,4.91,5.59,1.397
2390,2,2025-03-03 07:45:00,85.9,0.8,5.21,1.302
2391,3,2025-03-03 07:45:00,73.6,3.75,10.14,2.535
2392,4,2025-03-03 07:45:00,69.9,0.79,10.42,2.605
2393,5,2025-03-03 07:45:00,52.8,6.46,10.44,2.61
2394,6,2025-03-03 07:45:00,80.7,2.83,7.13,1.782
2395,7,2025-03-03 07:45:00,78.5,5.56,11.56,2.89
2396,8,2025-03-03 07:45:00,63.3,3.24,14.85,3.712
2397,9,2025-03-03 07:45:00,74.6,4.69,13.7,3.425
2398,10,2025-03-03 07:45:00,72.3,6.48,11.01,2.752
2399,11,2025-03-03 07:45:00,47.3,0.71,18.09,4.522
2400,12,2025-03-03 07:45:00,79.7,4.5,26.63,6.657
2401,1,2025-03-03 08:00:00,64.3,6.37,5.55,1.387
2402,2,2025-03-03 08:00:00,60.5,5.7,5.82,1.455
2403,3,2025-03-03 08:00:00,50.8,1.75,9.85,2.462
2404,4,2025-03-03 08:00:00,40.3,4.86,8.42,2.105
2405,5,2025-03-03 08:00:00,55.9,3.04,6.46,1.615
2406,6,2025-03-03 08:00:00,47.2,2.1,14.42,3.605
2407,7,2025-03-03 08:00:00,74.6,3.56,8.16,2.04
2408,8,2025-03-03 08:00:00,42.8,4.96,20.44,5.11
2409,9,2025-03-03 08:00:00,59.1,0.92,14.89,3.723
2410,10,2025-03-03 08:00:00,83.6,1.3,21.04,5.26
2411,11,2025-03-03 08:00:00,78.0,5.83,18.04,4.51
2412,12,2025-03-03 08:00:00,70.0,5.31,23.78,5.945
2413,1,2025-03-03 08:15:00,74.0,5.42,8.83,2.208
2414,2,2025-03-03 08:15:00,62.4,6.19,8.21,2.053
2415,3,2025-03-03 08:15:00,80.7,4.06,5.94,1.485
2416,4,2025-03-03 08:15:00,88.4,1.9,12.55,3.138
2417,5,2025-03-03 08:15:00,71.1,2.21,12.12,3.03
2418,6,2025-03-03 08:15:00,55.3,3.99,17.28,4.32
2419,7,2025-03-03 08:15:00,83.2,1.88,13.56,3.39
2420,8,2025-03-03 08:15:00,47.8,1.09,9.07,2.268
2421,9,2025-03-03 08:15:00,79.3,5.65,21.26,5.315
2422,10,2025-03-03 08:15:00,66.9,3.56,16.69,4.173
2423,11,2025-03-03 08:15:00,70.8,3.63,14.42,3.605
2424,12,2025-03-03 08:15:00,92.0,3.5,14.22,3.555
2425,1,2025-03-03 08:30:00,57.1,3.75,5.0,1.25
2426,2,2025-03-03 08:30:00,53.8,5.36,8.8,2.2
2427,3,2025-03-03 08:30:00,62.2,2.99,8.69,2.172
2428,4,2025-03-03 08:30:00,50.3,3.35,7.11,1.778
2429,5,2025-03-03 08:30:00,66.1,5.52,10.0,2.5
2430,6,2025-03-03 08:30:00,39.0,1.04,13.57,3.393
2431,7,2025-03-03 08:30:00,57.3,1.64,16.82,4.205
2432,8,2025-03-03 08:30:00,59.7,2.59,18.21,4.553
2433,9,2025-03-03 08:30:00,84.7,3.16,10.18,2.545
2434,10,2025-03-03 08:30:00,90.7,1.34,19.75,4.938
2435,11,2025-03-03 08:30:00,56.8,6.14,15.83,3.958
2436,12,2025-03-03 08:30:00,52.0,6.45,14.39,3.598
2437,1,2025-03-03 08:45:00,54.7,3.09,4.43,1.107
2438,2,2025-03-03 08:45:00,65.2,1.93,8.24,2.06
2439,3,2025-03-03 08:45:00,83.9,5.15,8.76,2.19
2440,4,2025-03-03 08:45:00,51.5,2.04,8.64,2.16
2441,5,2025-03-03 08:45:00,58.9,4.63,8.58,2.145
2442,6,2025-03-03 08:45:00,86.4,2.86,8.77,2.192
2443,7,2025-03-03 08:45:00,60.9,5.64,11.52,2.88
2444,8,2025-03-03 08:45:00,73.3,1.84,11.81,2.953
2445,9,2025-03-03 08:45:00,85.0,1.85,19.16,4.79
2446,10,2025-03-03 08:45:00,78.5,5.11,15.4,3.85
2447,11,2025-03-03 08:45:00,88.6,2.81,15.09,3.772
2448,12,2025-03-03 08:45:00,60.1,2.69,26.95,6.737
2449,1,2025-03-03 09:00:00,42.3,5.37,4.44,1.11
2450,2,2025-03-03 09:00:00,79.2,1.15,6.82,1.705
2451,3,2025-03-03 09:00:00,46.6,4.03,8.71,2.178
2452,4,2025-03-03 09:00:00,44.2,1.21,11.39,2.848
2453,5,2025-03-03 09:00:00,77.4,6.26,8.03,2.007
2454,6,2025-03-03 09:00:00,45.2,1.15,14.61,3.652
2455,7,2025-03-03 09:00:00,76.0,1.32,8.16,2.04
2456,8,2025-03-03 09:00:00,80.3,2.7,10.63,2.658
2457,9,2025-03-03 09:00:00,89.4,6.08,9.0,2.25
2458,10,2025-03-03 09:00:00,85.9,5.53,12.03,3.007
2459,11,2025-03-03 09:00:00,73.4,0.8,24.48,6.12
2460,12,2025-03-03 09:00:00,68.6,0.78,17.61,4.402
2461,1,2025-03-03 09:15:00,54.6,2.21,4.92,1.23
2462,2,2025-03-03 09:15:00,84.8,1.4,10.37,2.592
2463,3,2025-03-03 09:15:00,40.0,5.26,10.1,2.525
2464,4,2025-03-03 09:15:00,58.5,4.71,5.2,1.3
2465,5,2025-03-03 09:15:00,53.0,5.75,14.29,3.572
2466,6,2025-03-03 09:15:00,56.6,5.19,7.52,1.88
2467,7,2025-03-03 09:15:00,41.5,2.76,12.51,3.127
2468,8,2025-03-03 09:15:00,46.1,5.49,8.28,2.07
2469,9,2025-03-03 09:15:00,85.3,1.94,21.71,5.428
2470,10,2025-03-03 09:15:00,65.8,6.41,21.23,5.308
2471,11,2025-03-03 09:15:00,87.9,3.87,14.05,3.513
2472,12,2025-03-03 09:15:00,89.0,4.63,26.15,6.537
2473,1,2025-03-03 09:30:00,48.2,5.57,6.76,1.69
2474,2,2025-03-03 09:30:00,46.7,5.93,8.77,2.192
2475,3,2025-03-03 09:30:00,40.4,3.0,4.66,1.165
2476,4,2025-03-03 09:30:00,87.1,5.19,5.56,1.39
2477,5,2025-03-03 09:30:00,78.3,1.22,9.88,2.47
2478,6,2025-03-03 09:30:00,74.9,6.1,11.58,2.895
2479,7,2025-03-03 09:30:00,63.4,6.31,8.47,2.118
2480,8,2025-03-03 09:30:00,82.5,3.32,19.77,4.942
2481,9,2025-03-03 09:30:00,86.6,4.5,20.4,5.1
2482,10,2025-03-03 09:30:00,77.8,1.21,17.71,4.428
2483,11,2025-03-03 09:30:00,65.3,0.96,18.35,4.588
2484,12,2025-03-03 09:30:00,74.0,2.65,13.03,3.257
2485,1,2025-03-03 09:45:00,89.9,6.21,6.56,1.64
2486,2,2025-03-03 09:45:00,39.8,4.93,7.41,1.853
2487,3,2025-03-03 09:45:00,42.9,2.29,11.78,2.945
2488,4,2025-03-03 09:45:00,77.6,2.47,7.49,1.873
2489,5,2025-03-03 09:45:00,85.0,0.46,6.74,1.685
